BR,rho,rec_sp,don_sp,sensitivity
0.8,0.59,Cc,both,1.67371154665315
0.8,0.59,Cc,Cm,0.9173601651171007
0.8,0.59,Cc,Ac,1.8947315058577252
0.8,0.59,Cc,both,1.8867854562271604
0.8,0.59,Cc,Cm,0.8938812981385248
0.8,0.59,Cc,Ac,1.8352591515255476
0.8,0.59,Cc,both,1.738378948136082
0.8,0.59,Cc,Cm,0.9032297220885346
0.8,0.59,Cc,Ac,1.6092281587408492
0.8,0.59,Cc,both,1.4800534592654637
0.8,0.59,Cc,Cm,0.912457445718837
0.8,0.59,Cc,Ac,1.7931935365177052
0.8,0.59,Cc,both,1.6980575488425111
0.8,0.59,Cc,Cm,0.9315182649023728
0.8,0.59,Cc,Ac,1.7915924488782031
0.8,0.59,Cc,both,1.7295081698569836
0.8,0.59,Cc,Cm,0.8734326734996054
0.8,0.59,Cc,Ac,1.6061681918724247
0.8,0.59,Cc,both,1.5045744769877696
0.8,0.6900000000000001,Cc,Cm,0.9093167141205226
0.8,0.6900000000000001,Cc,Ac,1.4706358570976847
0.8,0.6900000000000001,Cc,both,1.400372847880441
0.8,0.6900000000000001,Cc,Cm,0.9203845554147992
0.8,0.6900000000000001,Cc,Ac,1.394170018906822
0.8,0.6900000000000001,Cc,both,1.3082738176559774
0.8,0.6900000000000001,Cc,Cm,0.9200890219541216
0.8,0.6900000000000001,Cc,Ac,1.4363099784658189
0.8,0.6900000000000001,Cc,both,1.3492488306158228
0.8,0.6900000000000001,Cc,Cm,0.9941551995362745
0.8,0.6900000000000001,Cc,Ac,1.8064716140084889
0.8,0.6900000000000001,Cc,both,1.8690189876945695
0.8,0.6900000000000001,Cc,Cm,0.9247569300137112
0.8,0.6900000000000001,Cc,Ac,1.501763262678268
0.8,0.6900000000000001,Cc,both,1.44277652109785
0.8,0.6900000000000001,Cc,Cm,0.8682095099221581
0.8,0.6900000000000001,Cc,Ac,1.7252668934560298
0.8,0.6900000000000001,Cc,both,1.6608143639409898
0.8,0.6900000000000001,Cc,Cm,0.9359577116458985
0.8,0.6900000000000001,Cc,Ac,1.2928438219850225
0.8,0.6900000000000001,Cc,both,1.246683128171418
0.8,0.6900000000000001,Cc,Cm,0.9245505981526478
0.8,0.6900000000000001,Cc,Ac,1.559913871414718
0.8,0.6900000000000001,Cc,both,1.4978267790548931
0.8,0.6900000000000001,Cc,Cm,0.9298604950638562
0.8,0.6900000000000001,Cc,Ac,1.4596791275100751
0.8,0.6900000000000001,Cc,both,1.4192225012596036
0.8,0.6900000000000001,Cc,Cm,0.9311992892332508
0.8,0.6900000000000001,Cc,Ac,1.5279635170987043
0.8,0.6900000000000001,Cc,both,1.4903714006597557
0.8,0.6900000000000001,Cc,Cm,0.9097281619581684
0.8,0.6900000000000001,Cc,Ac,1.740180099804827
0.8,0.6900000000000001,Cc,both,1.7262620099331039
0.8,0.6900000000000001,Cc,Cm,0.9137855449650603
0.8,0.6900000000000001,Cc,Ac,1.4702672129657295
0.8,0.6900000000000001,Cc,both,1.4026240051584085
0.8,0.6900000000000001,Cc,Cm,0.9140125446155346
0.8,0.6900000000000001,Cc,Ac,1.6721500407239156
0.8,0.6900000000000001,Cc,both,1.6444122447579208
0.8,0.6900000000000001,Cc,Cm,0.9700700188909671
0.8,0.6900000000000001,Cc,Ac,1.511399161368017
0.8,0.6900000000000001,Cc,both,1.5180763332294172
0.8,0.6900000000000001,Cc,Cm,0.9074411958244553
0.8,0.6900000000000001,Cc,Ac,1.5044604128458698
0.8,0.6900000000000001,Cc,both,1.4401872809612077
0.8,0.6900000000000001,Cc,Cm,0.92143676849113
0.8,0.6900000000000001,Cc,Ac,1.4792453014170852
0.8,0.6900000000000001,Cc,both,1.4226650229304498
0.8,0.6900000000000001,Cc,Cm,0.9926028334876581
0.8,0.6900000000000001,Cc,Ac,1.496256014868616
0.8,0.6900000000000001,Cc,both,1.536721082655918
0.8,0.6900000000000001,Cc,Cm,0.9409138107566282
0.8,0.6900000000000001,Cc,Ac,1.4777944920688333
0.8,0.6900000000000001,Cc,both,1.448201845860704
0.8,0.6900000000000001,Cc,Cm,0.9300444758691552
0.8,0.6900000000000001,Cc,Ac,1.5804836854907056
0.8,0.6900000000000001,Cc,both,1.5674980255606505
0.8,0.6900000000000001,Cc,Cm,0.925742048285765
0.8,0.6900000000000001,Cc,Ac,1.4144140179719342
0.8,0.6900000000000001,Cc,both,1.359875271796743
0.8,0.6900000000000001,Cc,Cm,0.9489763155089769
0.8,0.6900000000000001,Cc,Ac,1.3436383823648095
0.8,0.6900000000000001,Cc,both,1.2960338762806478
0.8,0.6900000000000001,Cc,Cm,0.9236053576257494
0.8,0.6900000000000001,Cc,Ac,1.5226036769288191
0.8,0.6900000000000001,Cc,both,1.452771169189362
0.8,0.6900000000000001,Cc,Cm,0.9403250035683454
0.8,0.6900000000000001,Cc,Ac,1.6132381182191617
0.8,0.6900000000000001,Cc,both,1.585709174231631
0.8,0.6900000000000001,Cc,Cm,0.9753294604384325
0.8,0.6900000000000001,Cc,Ac,1.5280581687978623
0.8,0.6900000000000001,Cc,both,1.5656277768786646
0.8,0.6900000000000001,Cc,Cm,0.9794928610256112
0.8,0.6900000000000001,Cc,Ac,1.5195388483430334
0.8,0.6900000000000001,Cc,both,1.5111789714272312
0.8,0.6900000000000001,Cc,Cm,0.9104430024406063
0.8,0.6900000000000001,Cc,Ac,1.4753938183151507
0.8,0.6900000000000001,Cc,both,1.4268229602588935
0.8,0.6900000000000001,Cc,Cm,0.9225547995241332
0.8,0.6900000000000001,Cc,Ac,1.3359942299586602
0.8,0.6900000000000001,Cc,both,1.2502376045920964
0.8,0.6900000000000001,Cc,Cm,0.9336094256294715
0.8,0.6900000000000001,Cc,Ac,1.5065060953896265
0.8,0.6900000000000001,Cc,both,1.4633280304820464
0.8,0.6900000000000001,Cc,Cm,0.9053853887865195
0.8,0.6900000000000001,Cc,Ac,1.338353747217634
0.8,0.6900000000000001,Cc,both,1.253473982475088
0.8,0.6900000000000001,Cc,Cm,0.9855728601145093
0.8,0.6900000000000001,Cc,Ac,1.4318582215848397
0.8,0.6900000000000001,Cc,both,1.442881455695429
0.8,0.6900000000000001,Cc,Cm,0.996158288788757
0.8,0.6900000000000001,Cc,Ac,1.5454800185819677
0.8,0.6900000000000001,Cc,both,1.5654225738980345
0.8,0.6900000000000001,Cc,Cm,0.9785692034868934
0.8,0.6900000000000001,Cc,Ac,1.6555823021724252
0.8,0.6900000000000001,Cc,both,1.6646398435256318
0.8,0.6900000000000001,Cc,Cm,0.919577098761867
0.8,0.6900000000000001,Cc,Ac,1.7968346169395395
0.8,0.6900000000000001,Cc,both,1.7813926682089576
0.8,0.6900000000000001,Cc,Cm,1.0366214961895441
0.8,0.6900000000000001,Cc,Ac,1.8358050654077767
0.8,0.6900000000000001,Cc,both,1.93311140980971
0.8,0.6900000000000001,Cc,Cm,0.9239875069893303
0.8,0.6900000000000001,Cc,Ac,1.4206100664489194
0.8,0.6900000000000001,Cc,both,1.3618705884713316
0.8,0.6900000000000001,Cc,Cm,0.9604164039974511
0.8,0.6900000000000001,Cc,Ac,1.577477035255105
0.8,0.6900000000000001,Cc,both,1.5635108641039412
0.8,0.6900000000000001,Cc,Cm,0.9549948459414885
0.8,0.6900000000000001,Cc,Ac,1.4160969166660378
0.8,0.6900000000000001,Cc,both,1.3658891418043742
0.8,0.6900000000000001,Cc,Cm,0.9289784604699003
0.8,0.6900000000000001,Cc,Ac,1.4828433112595278
0.8,0.6900000000000001,Cc,both,1.4317724494711614
0.8,0.6900000000000001,Cc,Cm,0.8964167837329622
0.8,0.6900000000000001,Cc,Ac,1.6644448509989807
0.8,0.6900000000000001,Cc,both,1.6327144138125782
0.8,0.6900000000000001,Cc,Cm,0.9649359403093842
0.8,0.6900000000000001,Cc,Ac,1.7871973243469186
0.8,0.6900000000000001,Cc,both,1.8099744063243823
0.8,0.6900000000000001,Cc,Cm,0.8954219374091329
0.8,0.6900000000000001,Cc,Ac,1.4510279328944549
0.8,0.6900000000000001,Cc,both,1.3371693540289704
0.8,0.6900000000000001,Cc,Cm,0.9450472609470453
0.8,0.6900000000000001,Cc,Ac,1.6553056283752516
0.8,0.6900000000000001,Cc,both,1.671275752597188
0.8,0.6900000000000001,Cc,Cm,0.8975343436448713
0.8,0.6900000000000001,Cc,Ac,1.2373297849021065
0.8,0.6900000000000001,Cc,both,1.1605481362840135
0.8,0.6900000000000001,Cc,Cm,0.9544072808746034
0.8,0.6900000000000001,Cc,Ac,1.487376092405703
0.8,0.6900000000000001,Cc,both,1.5129750871392362
0.8,0.6900000000000001,Cc,Cm,0.8866453137761414
0.8,0.6900000000000001,Cc,Ac,1.4770737368480695
0.8,0.6900000000000001,Cc,both,1.3762346254235576
0.8,0.6900000000000001,Cc,Cm,0.9405263149108154
0.8,0.6900000000000001,Cc,Ac,1.4537590898189294
0.8,0.6900000000000001,Cc,both,1.3774298015230984
0.8,0.6900000000000001,Cc,Cm,0.9196246479667909
0.8,0.6900000000000001,Cc,Ac,1.5187039434119407
0.8,0.6900000000000001,Cc,both,1.4776483157040319
0.8,0.6900000000000001,Cc,Cm,0.9009758454476381
0.8,0.6900000000000001,Cc,Ac,1.4098843468384608
0.8,0.6900000000000001,Cc,both,1.3096976101328586
0.8,0.6900000000000001,Cc,Cm,0.9454452374169581
0.8,0.6900000000000001,Cc,Ac,1.5740923132475766
0.8,0.6900000000000001,Cc,both,1.5277991299838347
0.8,0.6900000000000001,Cc,Cm,0.9506218647561396
0.8,0.6900000000000001,Cc,Ac,1.7320657400409438
0.8,0.6900000000000001,Cc,both,1.724688574170741
0.8,0.6900000000000001,Cc,Cm,0.9713402163817334
0.8,0.6900000000000001,Cc,Ac,1.515719837588713
0.8,0.6900000000000001,Cc,both,1.477503844768357
0.8,0.6900000000000001,Cc,Cm,0.9114448913158999
0.8,0.6900000000000001,Cc,Ac,1.3848402895058554
0.8,0.6900000000000001,Cc,both,1.3062356376996218
0.8,0.6900000000000001,Cc,Cm,0.9348491236687481
0.8,0.6900000000000001,Cc,Ac,1.5883606604972857
0.8,0.6900000000000001,Cc,both,1.5829815236411693
0.8,0.6900000000000001,Cc,Cm,0.9408268324664639
0.8,0.6900000000000001,Cc,Ac,1.4623195895161436
0.8,0.6900000000000001,Cc,both,1.425820664712495
0.8,0.6900000000000001,Cc,Cm,0.9659263836909009
0.8,0.6900000000000001,Cc,Ac,1.7364712872185193
0.8,0.6900000000000001,Cc,both,1.7346477723184388
0.8,0.6900000000000001,Cc,Cm,0.9505427189200887
0.8,0.6900000000000001,Cc,Ac,1.5148373879457593
0.8,0.6900000000000001,Cc,both,1.4859745071914585
0.8,0.6900000000000001,Cc,Cm,0.8996457756942925
0.8,0.6900000000000001,Cc,Ac,1.5585290183418203
0.8,0.6900000000000001,Cc,both,1.5013547888767456
0.8,0.6900000000000001,Cc,Cm,0.9461537279296964
0.8,0.6900000000000001,Cc,Ac,1.6344362703146684
0.8,0.6900000000000001,Cc,both,1.6338432475795932
0.8,0.6900000000000001,Cc,Cm,0.9394597279487354
0.8,0.6900000000000001,Cc,Ac,1.4511622461000424
0.8,0.6900000000000001,Cc,both,1.4170371245024722
0.8,0.6900000000000001,Cc,Cm,0.9123901881233056
0.8,0.6900000000000001,Cc,Ac,1.7413538845663175
0.8,0.6900000000000001,Cc,both,1.7693356466501562
0.8,0.6900000000000001,Cc,Cm,0.973265590172451
0.8,0.6900000000000001,Cc,Ac,1.8251886254733651
0.8,0.6900000000000001,Cc,both,1.8655035819640846
0.8,0.6900000000000001,Cc,Cm,0.8847356292393475
0.8,0.6900000000000001,Cc,Ac,1.628774344902076
0.8,0.6900000000000001,Cc,both,1.5763574177027806
0.8,0.6900000000000001,Cc,Cm,0.934955825479883
0.8,0.6900000000000001,Cc,Ac,1.4785806472642897
0.8,0.6900000000000001,Cc,both,1.4284724911857434
0.8,0.6900000000000001,Cc,Cm,0.9287505224854109
0.8,0.6900000000000001,Cc,Ac,1.5673775432805588
0.8,0.6900000000000001,Cc,both,1.5252189911275318
0.8,0.6900000000000001,Cc,Cm,0.9436340597257404
0.8,0.6900000000000001,Cc,Ac,1.4454379141500824
0.8,0.6900000000000001,Cc,both,1.418630980986045
0.8,0.6900000000000001,Cc,Cm,0.9054322855922201
0.8,0.6900000000000001,Cc,Ac,1.4809413198433687
0.8,0.6900000000000001,Cc,both,1.4108222279155074
0.8,0.6900000000000001,Cc,Cm,0.9736613495110974
0.8,0.6900000000000001,Cc,Ac,1.4338118844780765
0.8,0.6900000000000001,Cc,both,1.4065030561203584
0.8,0.6900000000000001,Cc,Cm,0.9785419034594485
0.8,0.6900000000000001,Cc,Ac,1.6055881776038894
0.8,0.6900000000000001,Cc,both,1.6176488202786172
0.8,0.6900000000000001,Cc,Cm,0.9546137442505134
0.8,0.6900000000000001,Cc,Ac,1.4954417836621947
0.8,0.6900000000000001,Cc,both,1.4433140370585293
0.8,0.6900000000000001,Cc,Cm,0.9935089884927399
0.8,0.6900000000000001,Cc,Ac,1.5262590541292405
0.8,0.6900000000000001,Cc,both,1.5201063635957184
0.8,0.6900000000000001,Cc,Cm,0.9294584608251546
0.8,0.6900000000000001,Cc,Ac,1.4275595816214874
0.8,0.6900000000000001,Cc,both,1.3609466169749915
0.8,0.6900000000000001,Cc,Cm,0.9960883257167902
0.8,0.6900000000000001,Cc,Ac,1.5957579342917103
0.8,0.6900000000000001,Cc,both,1.6196577613342564
0.8,0.6900000000000001,Cc,Cm,0.9529711189025956
0.8,0.6900000000000001,Cc,Ac,1.5688319296230149
0.8,0.6900000000000001,Cc,both,1.5270941322421245
0.8,0.6900000000000001,Cc,Cm,0.959791793523937
0.8,0.6900000000000001,Cc,Ac,1.5097308477555484
0.8,0.6900000000000001,Cc,both,1.5136444992306957
0.8,0.6900000000000001,Cc,Cm,0.9244405498718249
0.8,0.6900000000000001,Cc,Ac,1.4674204283629646
0.8,0.6900000000000001,Cc,both,1.4121292893862551
0.8,0.6900000000000001,Cc,Cm,0.9045253274420042
0.8,0.6900000000000001,Cc,Ac,1.4856488478214622
0.8,0.6900000000000001,Cc,both,1.4089398671959894
0.8,0.6900000000000001,Cc,Cm,0.9115350432181244
0.8,0.6900000000000001,Cc,Ac,1.6805670815405391
0.8,0.6900000000000001,Cc,both,1.655850992052283
0.8,0.6900000000000001,Cc,Cm,0.9195592756321614
0.8,0.6900000000000001,Cc,Ac,1.609985148669481
0.8,0.6900000000000001,Cc,both,1.602259504118043
0.8,0.6900000000000001,Cc,Cm,0.9160906143951623
0.8,0.6900000000000001,Cc,Ac,1.5408524579974476
0.8,0.6900000000000001,Cc,both,1.497607466553552
0.8,0.6900000000000001,Cc,Cm,0.914950873665451
0.8,0.6900000000000001,Cc,Ac,1.4206157061977758
0.8,0.6900000000000001,Cc,both,1.3326817334160899
0.8,0.6900000000000001,Cc,Cm,0.945180745630197
0.8,0.6900000000000001,Cc,Ac,1.5521300851663509
0.8,0.6900000000000001,Cc,both,1.507858946739668
0.8,0.6900000000000001,Cc,Cm,0.9080034001321733
0.8,0.6900000000000001,Cc,Ac,1.510671780452322
0.8,0.6900000000000001,Cc,both,1.4314506212705644
0.8,0.6900000000000001,Cc,Cm,0.9673122187687422
0.8,0.6900000000000001,Cc,Ac,1.7698855989979483
0.8,0.6900000000000001,Cc,both,1.7900825591402834
0.8,0.6900000000000001,Cc,Cm,0.898452644358883
0.8,0.6900000000000001,Cc,Ac,1.5069745319114973
0.8,0.6900000000000001,Cc,both,1.4201606606866444
0.8,0.6900000000000001,Cc,Cm,0.9516048753832088
0.8,0.6900000000000001,Cc,Ac,1.5743163131409856
0.8,0.6900000000000001,Cc,both,1.5591602817032728
0.8,0.6900000000000001,Cc,Cm,0.9067393707444457
0.8,0.6900000000000001,Cc,Ac,1.4166421236019224
0.8,0.6900000000000001,Cc,both,1.3545200488085436
0.8,0.6900000000000001,Cc,Cm,0.9677915516594159
0.8,0.6900000000000001,Cc,Ac,1.5523323682144776
0.8,0.6900000000000001,Cc,both,1.5520460505687756
0.8,0.6900000000000001,Cc,Cm,0.9972307948160211
0.8,0.6900000000000001,Cc,Ac,1.636198070412033
0.8,0.6900000000000001,Cc,both,1.6550229773710117
0.8,0.6900000000000001,Cc,Cm,0.946571710225033
0.8,0.6900000000000001,Cc,Ac,1.4187449387290594
0.8,0.6900000000000001,Cc,both,1.3637238747653835
0.8,0.6900000000000001,Cc,Cm,0.9854906424049464
0.8,0.6900000000000001,Cc,Ac,1.4739097792106688
0.8,0.6900000000000001,Cc,both,1.479043587777156
0.8,0.6900000000000001,Cc,Cm,0.8516115330309934
0.8,0.6900000000000001,Cc,Ac,1.5681380636435884
0.8,0.6900000000000001,Cc,both,1.4390006531567057
0.8,0.6900000000000001,Cc,Cm,0.8734035144620739
0.8,0.6900000000000001,Cc,Ac,1.4525327175317904
0.8,0.6900000000000001,Cc,both,1.3755316825169175
0.8,0.6900000000000001,Cc,Cm,0.8741190291783489
0.8,0.6900000000000001,Cc,Ac,1.567374497694423
0.8,0.6900000000000001,Cc,both,1.4742374081657348
0.8,0.6900000000000001,Cc,Cm,0.8958013763137859
0.8,0.6900000000000001,Cc,Ac,1.3142053299704886
0.8,0.6900000000000001,Cc,both,1.2106191874085142
0.8,0.6900000000000001,Cc,Cm,0.9209293535451849
0.8,0.6900000000000001,Cc,Ac,1.441745952806684
0.8,0.6900000000000001,Cc,both,1.3514258777738675
0.8,0.6900000000000001,Cc,Cm,0.9079160056622118
0.8,0.6900000000000001,Cc,Ac,1.4492461217285317
0.8,0.6900000000000001,Cc,both,1.3705808772017902
0.8,0.6900000000000001,Cc,Cm,0.9551346019218315
0.8,0.6900000000000001,Cc,Ac,1.5139013330638187
0.8,0.6900000000000001,Cc,both,1.509318494875059
0.8,0.6900000000000001,Cc,Cm,0.9719245634366134
0.8,0.6900000000000001,Cc,Ac,1.4678137183766995
0.8,0.6900000000000001,Cc,both,1.5080992204943218
0.8,0.6900000000000001,Cc,Cm,0.9343482902973839
0.8,0.6900000000000001,Cc,Ac,1.4176430850620934
0.8,0.6900000000000001,Cc,both,1.3430498468452199
0.8,0.6900000000000001,Cc,Cm,1.0005719876505976
0.8,0.6900000000000001,Cc,Ac,1.4853091118216082
0.8,0.6900000000000001,Cc,both,1.5592808665269446
0.8,0.79,Cc,Cm,0.9593079118685511
0.8,0.79,Cc,Ac,1.560317853687229
0.8,0.79,Cc,both,1.597638115874048
0.8,0.79,Cc,Cm,0.9556677138321994
0.8,0.79,Cc,Ac,1.2917229525056662
0.8,0.79,Cc,both,1.2579594672061827
0.8,0.79,Cc,Cm,0.9153617979372092
0.8,0.79,Cc,Ac,1.2495859165877383
0.8,0.79,Cc,both,1.1883560201646846
0.8,0.79,Cc,Cm,0.9270152234406706
0.8,0.79,Cc,Ac,1.192089729587336
0.8,0.79,Cc,both,1.1404625319056143
0.8,0.79,Cc,Cm,0.9056901384768223
0.8,0.79,Cc,Ac,1.1540379406685664
0.8,0.79,Cc,both,1.070336168102639
0.8,0.79,Cc,Cm,0.9663532763509471
0.8,0.79,Cc,Ac,1.278433401712655
0.8,0.79,Cc,both,1.268173171285154
0.8,0.79,Cc,Cm,0.9147712172239779
0.8,0.79,Cc,Ac,1.3879185961238822
0.8,0.79,Cc,both,1.3649388807070268
0.8,0.79,Cc,Cm,0.9184286980072682
0.8,0.79,Cc,Ac,1.3227500784625499
0.8,0.79,Cc,both,1.3003374592828765
0.8,0.79,Cc,Cm,0.9662774666495281
0.8,0.79,Cc,Ac,1.2889627502644274
0.8,0.79,Cc,both,1.282907926792605
0.8,0.79,Cc,Cm,0.9613102722419224
0.8,0.79,Cc,Ac,1.252501834188365
0.8,0.79,Cc,both,1.2360332075903964
0.8,0.79,Cc,Cm,0.9008551465701974
0.8,0.79,Cc,Ac,1.10685127449251
0.8,0.79,Cc,both,1.0121040929532394
0.8,0.79,Cc,Cm,0.9303452856699724
0.8,0.79,Cc,Ac,1.230872735238417
0.8,0.79,Cc,both,1.1991668071956414
0.8,0.79,Cc,Cm,0.9530036691301317
0.8,0.79,Cc,Ac,1.2936345947036691
0.8,0.79,Cc,both,1.270135353978344
0.8,0.79,Cc,Cm,0.9719037523260085
0.8,0.79,Cc,Ac,1.258577391219298
0.8,0.79,Cc,both,1.2475363464201392
0.8,0.79,Cc,Cm,0.9835098557969838
0.8,0.79,Cc,Ac,1.24708249239519
0.8,0.79,Cc,both,1.245961397294296
0.8,0.79,Cc,Cm,0.913959102950426
0.8,0.79,Cc,Ac,1.4428603906736932
0.8,0.79,Cc,both,1.4272280394585983
0.8,0.79,Cc,Cm,0.9807064252708656
0.8,0.79,Cc,Ac,1.4651797549612229
0.8,0.79,Cc,both,1.501243686708462
0.8,0.79,Cc,Cm,0.9385191664247147
0.8,0.79,Cc,Ac,1.2720339601095878
0.8,0.79,Cc,both,1.2292272805465583
0.8,0.79,Cc,Cm,0.9601631541029348
0.8,0.79,Cc,Ac,1.3034345530795337
0.8,0.79,Cc,both,1.2839616964103155
0.8,0.79,Cc,Cm,0.9778126755854392
0.8,0.79,Cc,Ac,1.2662429755920481
0.8,0.79,Cc,both,1.2581807726118348
0.8,0.79,Cc,Cm,0.9854498656036133
0.8,0.79,Cc,Ac,1.4476913764196089
0.8,0.79,Cc,both,1.4657342843484378
0.8,0.79,Cc,Cm,0.929190976337593
0.8,0.79,Cc,Ac,1.2852201453866474
0.8,0.79,Cc,both,1.2490840658295865
0.8,0.79,Cc,Cm,0.9695206397463046
0.8,0.79,Cc,Ac,1.2917762787902913
0.8,0.79,Cc,both,1.268505637756925
0.8,0.79,Cc,Cm,0.9498154749673624
0.8,0.79,Cc,Ac,1.2883281136888547
0.8,0.79,Cc,both,1.2893910569656528
0.8,0.79,Cc,Cm,0.9329504567299343
0.8,0.79,Cc,Ac,1.460760067340409
0.8,0.79,Cc,both,1.4746958967218864
0.8,0.79,Cc,Cm,0.9788764933704495
0.8,0.79,Cc,Ac,1.5412640948424192
0.8,0.79,Cc,both,1.6274829400656818
0.8,0.79,Cc,Cm,0.9495109190546779
0.8,0.79,Cc,Ac,1.1847533202332727
0.8,0.79,Cc,both,1.1578143298964596
0.8,0.79,Cc,Cm,0.9457525568084358
0.8,0.79,Cc,Ac,1.2814883843305005
0.8,0.79,Cc,both,1.256771481790032
0.8,0.79,Cc,Cm,0.9762224627688489
0.8,0.79,Cc,Ac,1.3070108314199416
0.8,0.79,Cc,both,1.324031473213639
0.8,0.79,Cc,Cm,0.8674092843907063
0.8,0.79,Cc,Ac,1.2434871189142438
0.8,0.79,Cc,both,1.1544642203075377
0.8,0.79,Cc,Cm,0.9612956604019136
0.8,0.79,Cc,Ac,1.3505645515245803
0.8,0.79,Cc,both,1.3495725874326756
0.8,0.79,Cc,Cm,0.9872680333358916
0.8,0.79,Cc,Ac,1.2956045974392396
0.8,0.79,Cc,both,1.3273219651907784
0.8,0.79,Cc,Cm,0.9352259393427259
0.8,0.79,Cc,Ac,1.3146550813311528
0.8,0.79,Cc,both,1.277232067787083
0.8,0.79,Cc,Cm,0.9465668195407749
0.8,0.79,Cc,Ac,1.294767249737425
0.8,0.79,Cc,both,1.2566599389258273
0.8,0.79,Cc,Cm,0.9772050294769595
0.8,0.79,Cc,Ac,1.4160209482023691
0.8,0.79,Cc,both,1.445589882900824
0.8,0.79,Cc,Cm,0.938419877770884
0.8,0.79,Cc,Ac,1.2835309141848226
0.8,0.79,Cc,both,1.2437290294744385
0.8,0.79,Cc,Cm,0.9765016511499816
0.8,0.79,Cc,Ac,1.267006102507368
0.8,0.79,Cc,both,1.2452932483530208
0.8,0.79,Cc,Cm,0.930469610449183
0.8,0.79,Cc,Ac,1.358049870404472
0.8,0.79,Cc,both,1.3228589124815167
0.8,0.79,Cc,Cm,0.9010195976241462
0.8,0.79,Cc,Ac,1.2575229671077648
0.8,0.79,Cc,both,1.187346160031244
0.8,0.79,Cc,Cm,0.893583918693848
0.8,0.79,Cc,Ac,1.2584621203437913
0.8,0.79,Cc,both,1.1884940911918338
0.8,0.79,Cc,Cm,0.9354177548686827
0.8,0.79,Cc,Ac,1.2655195854806982
0.8,0.79,Cc,both,1.2205723778135582
0.8,0.79,Cc,Cm,0.9417449705019831
0.8,0.79,Cc,Ac,1.2701970278707277
0.8,0.79,Cc,both,1.2449246333083477
0.8,0.79,Cc,Cm,0.9670636603697665
0.8,0.79,Cc,Ac,1.3005891422851397
0.8,0.79,Cc,both,1.3056407759856987
0.8,0.79,Cc,Cm,0.9091887760819133
0.8,0.79,Cc,Ac,1.1788770028774544
0.8,0.79,Cc,both,1.0885683688119414
0.8,0.79,Cc,Cm,0.9668197049350554
0.8,0.79,Cc,Ac,1.3449588234936618
0.8,0.79,Cc,both,1.348586581930297
0.8,0.79,Cc,Cm,0.9980995768461713
0.8,0.79,Cc,Ac,1.2984550592331547
0.8,0.79,Cc,both,1.3200662104676926
0.8,0.79,Cc,Cm,0.9757598502010618
0.8,0.79,Cc,Ac,1.4187510501737866
0.8,0.79,Cc,both,1.4710978948365843
0.8,0.79,Cc,Cm,0.946797003331241
0.8,0.79,Cc,Ac,1.2557488670075354
0.8,0.79,Cc,both,1.25752229639672
0.8,0.79,Cc,Cm,1.0195632579662786
0.8,0.79,Cc,Ac,1.295701168576562
0.8,0.79,Cc,both,1.3257384970067756
0.8,0.79,Cc,Cm,0.9033018385153642
0.8,0.79,Cc,Ac,1.3286666248009362
0.8,0.79,Cc,both,1.2484891892905698
0.8,0.79,Cc,Cm,0.9382472425386444
0.8,0.79,Cc,Ac,1.23665507419925
0.8,0.79,Cc,both,1.1853488984347509
0.8,0.79,Cc,Cm,0.9430211299215137
0.8,0.79,Cc,Ac,1.259687869287252
0.8,0.79,Cc,both,1.220615341088465
0.8,0.79,Cc,Cm,0.9562112142346371
0.8,0.79,Cc,Ac,1.2427264646648402
0.8,0.79,Cc,both,1.211812972621757
0.8,0.79,Cc,Cm,0.9166752054447324
0.8,0.79,Cc,Ac,1.337558370928239
0.8,0.79,Cc,both,1.298717245809289
0.8,0.79,Cc,Cm,0.9459736794467856
0.8,0.79,Cc,Ac,1.2118249599289026
0.8,0.79,Cc,both,1.1747148252373305
0.8,0.79,Cc,Cm,0.9075534412832693
0.8,0.79,Cc,Ac,1.2063367743859148
0.8,0.79,Cc,both,1.15160917305575
0.8,0.79,Cc,Cm,0.9356222409762612
0.8,0.79,Cc,Ac,1.2830416384425625
0.8,0.79,Cc,both,1.2642570676511156
0.8,0.79,Cc,Cm,0.9877105345499567
0.8,0.79,Cc,Ac,1.3465345193087714
0.8,0.79,Cc,both,1.3617170670773817
0.8,0.79,Cc,Cm,0.959780338821405
0.8,0.79,Cc,Ac,1.313238229784231
0.8,0.79,Cc,both,1.2960141270596097
0.8,0.79,Cc,Cm,0.9669742172404954
0.8,0.79,Cc,Ac,1.3170626254318083
0.8,0.79,Cc,both,1.3130680617871033
0.8,0.79,Cc,Cm,0.9213186694321076
0.8,0.79,Cc,Ac,1.3046498738663619
0.8,0.79,Cc,both,1.2719279892854216
0.8,0.79,Cc,Cm,0.9607597358217822
0.8,0.79,Cc,Ac,1.2160389588960454
0.8,0.79,Cc,both,1.1797155129201715
0.8,0.79,Cc,Cm,0.9402441793464505
0.8,0.79,Cc,Ac,1.3340730528475293
0.8,0.79,Cc,both,1.326524452742369
0.8,0.79,Cc,Cm,0.8929874317380971
0.8,0.79,Cc,Ac,1.4643196024824432
0.8,0.79,Cc,both,1.448532319765093
0.8,0.79,Cc,Cm,0.9153458439280783
0.8,0.79,Cc,Ac,1.1866671032956368
0.8,0.79,Cc,both,1.1294341418528755
0.8,0.79,Cc,Cm,0.8884006507536857
0.8,0.79,Cc,Ac,1.2310237115050724
