BR,run,Weeks,rec_sp,don_sp,rho,mae,rmse,rec_dens,coef
0.5,23,25,Cc,Ac,0.7945357616411899,0.033437719550049115,0.05298095591727467,0,0.35598450715799795
0.5,23,26,Cc,Cm,0.7945357616411899,0.033437719550049115,0.05298095591727467,0.0038910505836575876,-0.4025250976471165
0.5,23,26,Cc,Ac,0.7945357616411899,0.033437719550049115,0.05298095591727467,0.0038910505836575876,0.36497043979911176
0.5,23,27,Cc,Cm,0.7945357616411899,0.033437719550049115,0.05298095591727467,0.042801556420233464,-0.3060963219569294
0.5,23,27,Cc,Ac,0.7945357616411899,0.033437719550049115,0.05298095591727467,0.042801556420233464,0.37271887170077006
0.5,23,28,Cc,Cm,0.7945357616411899,0.033437719550049115,0.05298095591727467,0.01556420233463035,-0.06136537860236768
0.5,23,28,Cc,Ac,0.7945357616411899,0.033437719550049115,0.05298095591727467,0.01556420233463035,0.351380478742181
0.5,23,29,Cc,Cm,0.7945357616411899,0.033437719550049115,0.05298095591727467,0,-0.32194792084402607
0.5,23,29,Cc,Ac,0.7945357616411899,0.033437719550049115,0.05298095591727467,0,0.3420225840394695
0.5,23,30,Cc,Cm,0.7945357616411899,0.033437719550049115,0.05298095591727467,0.007782101167315175,-0.10332294843185805
0.5,23,30,Cc,Ac,0.7945357616411899,0.033437719550049115,0.05298095591727467,0.007782101167315175,0.3518252185618295
0.5,23,31,Cc,Cm,0.7945357616411899,0.033437719550049115,0.05298095591727467,0.007782101167315175,-0.22642077897819446
0.5,23,31,Cc,Ac,0.7945357616411899,0.033437719550049115,0.05298095591727467,0.007782101167315175,0.3636408435339493
0.5,23,32,Cc,Cm,0.7945357616411899,0.033437719550049115,0.05298095591727467,0,NA
0.5,23,32,Cc,Ac,0.7945357616411899,0.033437719550049115,0.05298095591727467,0,NA
0.5,23,33,Cc,Cm,0.7945357616411899,0.033437719550049115,0.05298095591727467,0,NA
0.5,23,33,Cc,Ac,0.7945357616411899,0.033437719550049115,0.05298095591727467,0,NA
0.5,23,34,Cc,Cm,0.7945357616411899,0.033437719550049115,0.05298095591727467,0.0038910505836575876,NA
0.5,23,34,Cc,Ac,0.7945357616411899,0.033437719550049115,0.05298095591727467,0.0038910505836575876,NA
0.5,23,35,Cc,Cm,0.7945357616411899,0.033437719550049115,0.05298095591727467,0,NA
0.5,23,35,Cc,Ac,0.7945357616411899,0.033437719550049115,0.05298095591727467,0,NA
0.5,24,1,Cc,Cm,0.7945357616411899,0.033437719550049115,0.05298095591727467,0.07782101167315175,NA
0.5,24,1,Cc,Ac,0.7945357616411899,0.033437719550049115,0.05298095591727467,0.07782101167315175,NA
0.5,24,2,Cc,Cm,0.7945357616411899,0.033437719550049115,0.05298095591727467,0.07782101167315175,NA
0.5,24,2,Cc,Ac,0.7945357616411899,0.033437719550049115,0.05298095591727467,0.07782101167315175,NA
0.5,24,3,Cc,Cm,0.7945357616411899,0.033437719550049115,0.05298095591727467,0.10894941634241245,NA
0.5,24,3,Cc,Ac,0.7945357616411899,0.033437719550049115,0.05298095591727467,0.10894941634241245,NA
0.5,24,4,Cc,Cm,0.7945357616411899,0.033437719550049115,0.05298095591727467,0.5330739299610895,NA
0.5,24,4,Cc,Ac,0.7945357616411899,0.033437719550049115,0.05298095591727467,0.5330739299610895,NA
0.5,24,5,Cc,Cm,0.7945357616411899,0.033437719550049115,0.05298095591727467,0.4085603112840467,NA
0.5,24,5,Cc,Ac,0.7945357616411899,0.033437719550049115,0.05298095591727467,0.4085603112840467,NA
0.5,24,6,Cc,Cm,0.7945357616411899,0.033437719550049115,0.05298095591727467,0.38132295719844356,-0.005581900573489851
0.5,24,6,Cc,Ac,0.7945357616411899,0.033437719550049115,0.05298095591727467,0.38132295719844356,-0.3872883854849611
0.5,24,7,Cc,Cm,0.7945357616411899,0.033437719550049115,0.05298095591727467,0.40077821011673154,-0.10427569730975138
0.5,24,7,Cc,Ac,0.7945357616411899,0.033437719550049115,0.05298095591727467,0.40077821011673154,-0.37283504378182747
0.5,24,8,Cc,Cm,0.7945357616411899,0.033437719550049115,0.05298095591727467,0.17120622568093385,-0.14109627394030297
0.5,24,8,Cc,Ac,0.7945357616411899,0.033437719550049115,0.05298095591727467,0.17120622568093385,-0.2821226615185363
0.5,24,9,Cc,Cm,0.7945357616411899,0.033437719550049115,0.05298095591727467,0.042801556420233464,-0.3009879355161121
0.5,24,9,Cc,Ac,0.7945357616411899,0.033437719550049115,0.05298095591727467,0.042801556420233464,-0.30564319466242995
0.5,24,10,Cc,Cm,0.7945357616411899,0.033437719550049115,0.05298095591727467,0.03501945525291829,-0.28759605809445055
0.5,24,10,Cc,Ac,0.7945357616411899,0.033437719550049115,0.05298095591727467,0.03501945525291829,0
0.5,24,11,Cc,Cm,0.7945357616411899,0.033437719550049115,0.05298095591727467,0.10894941634241245,-0.42859086465226015
0.5,24,11,Cc,Ac,0.7945357616411899,0.033437719550049115,0.05298095591727467,0.10894941634241245,0.14381317795422477
0.5,24,12,Cc,Cm,0.7945357616411899,0.033437719550049115,0.05298095591727467,0.10505836575875487,-0.4149045611836542
0.5,24,12,Cc,Ac,0.7945357616411899,0.033437719550049115,0.05298095591727467,0.10505836575875487,0.24005631466162614
0.5,24,13,Cc,Cm,0.7945357616411899,0.033437719550049115,0.05298095591727467,0.0038910505836575876,-0.2268994104842746
0.5,24,13,Cc,Ac,0.7945357616411899,0.033437719550049115,0.05298095591727467,0.0038910505836575876,0.35608445031799907
0.5,24,14,Cc,Cm,0.7945357616411899,0.033437719550049115,0.05298095591727467,0.10894941634241245,-0.3626832650931382
0.5,24,14,Cc,Ac,0.7945357616411899,0.033437719550049115,0.05298095591727467,0.10894941634241245,0.34300098111116967
0.5,24,15,Cc,Cm,0.7945357616411899,0.033437719550049115,0.05298095591727467,0.1556420233463035,-0.3313290015412813
0.5,24,15,Cc,Ac,0.7945357616411899,0.033437719550049115,0.05298095591727467,0.1556420233463035,0.3382024108517525
0.5,24,16,Cc,Cm,0.7945357616411899,0.033437719550049115,0.05298095591727467,0.08560311284046693,-0.1620438579592304
0.5,24,16,Cc,Ac,0.7945357616411899,0.033437719550049115,0.05298095591727467,0.08560311284046693,0.32241521121437655
0.5,24,17,Cc,Cm,0.7945357616411899,0.033437719550049115,0.05298095591727467,0.0038910505836575876,-0.4656967354354873
0.5,24,17,Cc,Ac,0.7945357616411899,0.033437719550049115,0.05298095591727467,0.0038910505836575876,0.26334229288782496
0.5,24,18,Cc,Cm,0.7945357616411899,0.033437719550049115,0.05298095591727467,0.11284046692607004,-0.21292351414891525
0.5,24,18,Cc,Ac,0.7945357616411899,0.033437719550049115,0.05298095591727467,0.11284046692607004,0.33923564578708926
0.5,24,19,Cc,Cm,0.7945357616411899,0.033437719550049115,0.05298095591727467,0.07003891050583658,-0.16634934312028082
0.5,24,19,Cc,Ac,0.7945357616411899,0.033437719550049115,0.05298095591727467,0.07003891050583658,0.3497748088097161
0.5,24,20,Cc,Cm,0.7945357616411899,0.033437719550049115,0.05298095591727467,0.0038910505836575876,-0.42618553115917923
0.5,24,20,Cc,Ac,0.7945357616411899,0.033437719550049115,0.05298095591727467,0.0038910505836575876,0.36642715144616417
0.5,24,21,Cc,Cm,0.7945357616411899,0.033437719550049115,0.05298095591727467,0,-0.25247655980695743
0.5,24,21,Cc,Ac,0.7945357616411899,0.033437719550049115,0.05298095591727467,0,0.35446071383933947
0.5,24,22,Cc,Cm,0.7945357616411899,0.033437719550049115,0.05298095591727467,0.054474708171206226,-0.22513193776474194
0.5,24,22,Cc,Ac,0.7945357616411899,0.033437719550049115,0.05298095591727467,0.054474708171206226,0.37099353786250894
0.5,24,23,Cc,Cm,0.7945357616411899,0.033437719550049115,0.05298095591727467,0.007782101167315175,-0.22766222919655874
0.5,24,23,Cc,Ac,0.7945357616411899,0.033437719550049115,0.05298095591727467,0.007782101167315175,0.3821070082533886
0.5,24,24,Cc,Cm,0.7945357616411899,0.033437719550049115,0.05298095591727467,0,-0.3363701646035877
0.5,24,24,Cc,Ac,0.7945357616411899,0.033437719550049115,0.05298095591727467,0,0.3531528713343367
0.5,24,25,Cc,Cm,0.7945357616411899,0.033437719550049115,0.05298095591727467,0,-0.2171067720667646
0.5,24,25,Cc,Ac,0.7945357616411899,0.033437719550049115,0.05298095591727467,0,0.3515122754618914
0.5,24,26,Cc,Cm,0.7945357616411899,0.033437719550049115,0.05298095591727467,0.023346303501945526,-0.43693355494028757
0.5,24,26,Cc,Ac,0.7945357616411899,0.033437719550049115,0.05298095591727467,0.023346303501945526,0.3490669164031827
0.5,24,27,Cc,Cm,0.7945357616411899,0.033437719550049115,0.05298095591727467,0,-0.32306328290398656
0.5,24,27,Cc,Ac,0.7945357616411899,0.033437719550049115,0.05298095591727467,0,0.3583206388468186
0.5,24,28,Cc,Cm,0.7945357616411899,0.033437719550049115,0.05298095591727467,0,NA
0.5,24,28,Cc,Ac,0.7945357616411899,0.033437719550049115,0.05298095591727467,0,NA
0.5,24,29,Cc,Cm,0.7945357616411899,0.033437719550049115,0.05298095591727467,0.007782101167315175,NA
0.5,24,29,Cc,Ac,0.7945357616411899,0.033437719550049115,0.05298095591727467,0.007782101167315175,NA
0.5,24,30,Cc,Cm,0.7945357616411899,0.033437719550049115,0.05298095591727467,0.01556420233463035,NA
0.5,24,30,Cc,Ac,0.7945357616411899,0.033437719550049115,0.05298095591727467,0.01556420233463035,NA
0.5,24,31,Cc,Cm,0.7945357616411899,0.033437719550049115,0.05298095591727467,0,NA
0.5,24,31,Cc,Ac,0.7945357616411899,0.033437719550049115,0.05298095591727467,0,NA
0.5,25,1,Cc,Cm,0.7945357616411899,0.033437719550049115,0.05298095591727467,0.07782101167315175,NA
0.5,25,1,Cc,Ac,0.7945357616411899,0.033437719550049115,0.05298095591727467,0.07782101167315175,NA
0.5,25,2,Cc,Cm,0.7945357616411899,0.033437719550049115,0.05298095591727467,0.07782101167315175,NA
0.5,25,2,Cc,Ac,0.7945357616411899,0.033437719550049115,0.05298095591727467,0.07782101167315175,NA
0.5,25,3,Cc,Cm,0.7945357616411899,0.033437719550049115,0.05298095591727467,0.15953307392996108,NA
0.5,25,3,Cc,Ac,0.7945357616411899,0.033437719550049115,0.05298095591727467,0.15953307392996108,NA
0.5,25,4,Cc,Cm,0.7945357616411899,0.033437719550049115,0.05298095591727467,0.3735408560311284,NA
0.5,25,4,Cc,Ac,0.7945357616411899,0.033437719550049115,0.05298095591727467,0.3735408560311284,NA
0.5,25,5,Cc,Cm,0.7945357616411899,0.033437719550049115,0.05298095591727467,0.4046692607003891,NA
0.5,25,5,Cc,Ac,0.7945357616411899,0.033437719550049115,0.05298095591727467,0.4046692607003891,NA
0.5,25,6,Cc,Cm,0.7945357616411899,0.033437719550049115,0.05298095591727467,0.19844357976653695,-0.013416732535994295
0.5,25,6,Cc,Ac,0.7945357616411899,0.033437719550049115,0.05298095591727467,0.19844357976653695,-0.11160113597211872
0.5,25,7,Cc,Cm,0.7945357616411899,0.033437719550049115,0.05298095591727467,0.29961089494163423,-0.037074378551754134
0.5,25,7,Cc,Ac,0.7945357616411899,0.033437719550049115,0.05298095591727467,0.29961089494163423,-0.0687436485716756
0.5,25,8,Cc,Cm,0.7945357616411899,0.033437719550049115,0.05298095591727467,0.0311284046692607,-0.3550226189556301
0.5,25,8,Cc,Ac,0.7945357616411899,0.033437719550049115,0.05298095591727467,0.0311284046692607,-0.14203889828100577
0.5,25,9,Cc,Cm,0.7945357616411899,0.033437719550049115,0.05298095591727467,0.023346303501945526,-0.39730949383816466
0.5,25,9,Cc,Ac,0.7945357616411899,0.033437719550049115,0.05298095591727467,0.023346303501945526,0
0.5,25,10,Cc,Cm,0.7945357616411899,0.033437719550049115,0.05298095591727467,0.007782101167315175,-0.5501563030779307
0.5,25,10,Cc,Ac,0.7945357616411899,0.033437719550049115,0.05298095591727467,0.007782101167315175,0.053915973581529025
0.5,25,11,Cc,Cm,0.7945357616411899,0.033437719550049115,0.05298095591727467,0.038910505836575876,-0.47313812287589424
0.5,25,11,Cc,Ac,0.7945357616411899,0.033437719550049115,0.05298095591727467,0.038910505836575876,0.3358605018706469
0.5,25,12,Cc,Cm,0.7945357616411899,0.033437719550049115,0.05298095591727467,0,-0.12358274836285546
0.5,25,12,Cc,Ac,0.7945357616411899,0.033437719550049115,0.05298095591727467,0,0.30754318967687705
0.5,25,13,Cc,Cm,0.7945357616411899,0.033437719550049115,0.05298095591727467,0.0038910505836575876,-0.3434943710227697
0.5,25,13,Cc,Ac,0.7945357616411899,0.033437719550049115,0.05298095591727467,0.0038910505836575876,0.35778732510772315
0.5,25,14,Cc,Cm,0.7945357616411899,0.033437719550049115,0.05298095591727467,0.03501945525291829,-0.30664458108669435
0.5,25,14,Cc,Ac,0.7945357616411899,0.033437719550049115,0.05298095591727467,0.03501945525291829,0.3511798003714861
0.5,25,15,Cc,Cm,0.7945357616411899,0.033437719550049115,0.05298095591727467,0.011673151750972763,-0.1952281316846791
0.5,25,15,Cc,Ac,0.7945357616411899,0.033437719550049115,0.05298095591727467,0.011673151750972763,0.3620613143708022
0.5,25,16,Cc,Cm,0.7945357616411899,0.033437719550049115,0.05298095591727467,0,-0.32880839449885324
0.5,25,16,Cc,Ac,0.7945357616411899,0.033437719550049115,0.05298095591727467,0,0.3504891877063078
0.5,25,17,Cc,Cm,0.7945357616411899,0.033437719550049115,0.05298095591727467,0.0038910505836575876,-0.2566519666244631
0.5,25,17,Cc,Ac,0.7945357616411899,0.033437719550049115,0.05298095591727467,0.0038910505836575876,0.35039932633136806
0.5,25,18,Cc,Cm,0.7945357616411899,0.033437719550049115,0.05298095591727467,0.019455252918287938,-0.21629896371772264
0.5,25,18,Cc,Ac,0.7945357616411899,0.033437719550049115,0.05298095591727467,0.019455252918287938,0.3617063690898265
0.5,25,19,Cc,Cm,0.7945357616411899,0.033437719550049115,0.05298095591727467,0,-0.20343620990047612
0.5,25,19,Cc,Ac,0.7945357616411899,0.033437719550049115,0.05298095591727467,0,0.36101373531295466
0.5,25,20,Cc,Cm,0.7945357616411899,0.033437719550049115,0.05298095591727467,0,-0.18312632988647837
0.5,25,20,Cc,Ac,0.7945357616411899,0.033437719550049115,0.05298095591727467,0,0.35228446421935794
0.5,25,21,Cc,Cm,0.7945357616411899,0.033437719550049115,0.05298095591727467,0,NA
0.5,25,21,Cc,Ac,0.7945357616411899,0.033437719550049115,0.05298095591727467,0,NA
0.5,25,22,Cc,Cm,0.7945357616411899,0.033437719550049115,0.05298095591727467,0,NA
0.5,25,22,Cc,Ac,0.7945357616411899,0.033437719550049115,0.05298095591727467,0,NA
0.5,25,23,Cc,Cm,0.7945357616411899,0.033437719550049115,0.05298095591727467,0,NA
0.5,25,23,Cc,Ac,0.7945357616411899,0.033437719550049115,0.05298095591727467,0,NA
0.5,25,24,Cc,Cm,0.7945357616411899,0.033437719550049115,0.05298095591727467,0,NA
0.5,25,24,Cc,Ac,0.7945357616411899,0.033437719550049115,0.05298095591727467,0,NA
0.5,17,1,Ac,Cm,0.23435652952882793,0.08942102989203034,0.11598144399191583,NA,NA
0.5,17,1,Ac,Cc,0.23435652952882793,0.08942102989203034,0.11598144399191583,NA,NA
0.5,17,2,Ac,Cm,0.23435652952882793,0.08942102989203034,0.11598144399191583,NA,NA
0.5,17,2,Ac,Cc,0.23435652952882793,0.08942102989203034,0.11598144399191583,NA,NA
0.5,17,3,Ac,Cm,0.23435652952882793,0.08942102989203034,0.11598144399191583,NA,NA
0.5,17,3,Ac,Cc,0.23435652952882793,0.08942102989203034,0.11598144399191583,NA,NA
0.5,17,4,Ac,Cm,0.23435652952882793,0.08942102989203034,0.11598144399191583,NA,NA
0.5,17,4,Ac,Cc,0.23435652952882793,0.08942102989203034,0.11598144399191583,NA,NA
0.5,17,5,Ac,Cm,0.23435652952882793,0.08942102989203034,0.11598144399191583,NA,NA
0.5,17,5,Ac,Cc,0.23435652952882793,0.08942102989203034,0.11598144399191583,NA,NA
0.5,17,6,Ac,Cm,0.23435652952882793,0.08942102989203034,0.11598144399191583,NA,NA
0.5,17,6,Ac,Cc,0.23435652952882793,0.08942102989203034,0.11598144399191583,NA,NA
0.5,17,7,Ac,Cm,0.23435652952882793,0.08942102989203034,0.11598144399191583,NA,NA
0.5,17,7,Ac,Cc,0.23435652952882793,0.08942102989203034,0.11598144399191583,NA,NA
0.5,17,8,Ac,Cm,0.23435652952882793,0.08942102989203034,0.11598144399191583,NA,NA
0.5,17,8,Ac,Cc,0.23435652952882793,0.08942102989203034,0.11598144399191583,NA,NA
0.5,17,9,Ac,Cm,0.23435652952882793,0.08942102989203034,0.11598144399191583,0,NA
0.5,17,9,Ac,Cc,0.23435652952882793,0.08942102989203034,0.11598144399191583,0,NA
0.5,17,10,Ac,Cm,0.23435652952882793,0.08942102989203034,0.11598144399191583,0.04,NA
0.5,17,10,Ac,Cc,0.23435652952882793,0.08942102989203034,0.11598144399191583,0.04,NA
0.5,17,11,Ac,Cm,0.23435652952882793,0.08942102989203034,0.11598144399191583,0.6254545454545455,NA
0.5,17,11,Ac,Cc,0.23435652952882793,0.08942102989203034,0.11598144399191583,0.6254545454545455,NA
0.5,17,12,Ac,Cm,0.23435652952882793,0.08942102989203034,0.11598144399191583,0.9345454545454546,NA
0.5,17,12,Ac,Cc,0.23435652952882793,0.08942102989203034,0.11598144399191583,0.9345454545454546,NA
0.5,17,13,Ac,Cm,0.23435652952882793,0.08942102989203034,0.11598144399191583,0.6909090909090909,NA
0.5,17,13,Ac,Cc,0.23435652952882793,0.08942102989203034,0.11598144399191583,0.6909090909090909,NA
0.5,17,14,Ac,Cm,0.23435652952882793,0.08942102989203034,0.11598144399191583,0.6690909090909091,NA
0.5,17,14,Ac,Cc,0.23435652952882793,0.08942102989203034,0.11598144399191583,0.6690909090909091,NA
0.5,17,15,Ac,Cm,0.23435652952882793,0.08942102989203034,0.11598144399191583,0.4218181818181818,NA
0.5,17,15,Ac,Cc,0.23435652952882793,0.08942102989203034,0.11598144399191583,0.4218181818181818,NA
0.5,17,16,Ac,Cm,0.23435652952882793,0.08942102989203034,0.11598144399191583,0.3090909090909091,0.413656117647916
0.5,17,16,Ac,Cc,0.23435652952882793,0.08942102989203034,0.11598144399191583,0.3090909090909091,-0.4925693079499673
0.5,17,17,Ac,Cm,0.23435652952882793,0.08942102989203034,0.11598144399191583,0.13454545454545455,0
0.5,17,17,Ac,Cc,0.23435652952882793,0.08942102989203034,0.11598144399191583,0.13454545454545455,0
0.5,17,18,Ac,Cm,0.23435652952882793,0.08942102989203034,0.11598144399191583,0.2727272727272727,0
0.5,17,18,Ac,Cc,0.23435652952882793,0.08942102989203034,0.11598144399191583,0.2727272727272727,0
0.5,17,19,Ac,Cm,0.23435652952882793,0.08942102989203034,0.11598144399191583,0.6327272727272727,0
0.5,17,19,Ac,Cc,0.23435652952882793,0.08942102989203034,0.11598144399191583,0.6327272727272727,0
0.5,17,20,Ac,Cm,0.23435652952882793,0.08942102989203034,0.11598144399191583,0.46545454545454545,0
0.5,17,20,Ac,Cc,0.23435652952882793,0.08942102989203034,0.11598144399191583,0.46545454545454545,0
0.5,17,21,Ac,Cm,0.23435652952882793,0.08942102989203034,0.11598144399191583,0.38181818181818183,0
0.5,17,21,Ac,Cc,0.23435652952882793,0.08942102989203034,0.11598144399191583,0.38181818181818183,0
0.5,17,22,Ac,Cm,0.23435652952882793,0.08942102989203034,0.11598144399191583,0.32727272727272727,0
0.5,17,22,Ac,Cc,0.23435652952882793,0.08942102989203034,0.11598144399191583,0.32727272727272727,0
0.5,17,23,Ac,Cm,0.23435652952882793,0.08942102989203034,0.11598144399191583,0.3490909090909091,0
0.5,17,23,Ac,Cc,0.23435652952882793,0.08942102989203034,0.11598144399191583,0.3490909090909091,0
0.5,17,24,Ac,Cm,0.23435652952882793,0.08942102989203034,0.11598144399191583,0.3018181818181818,0
0.5,17,24,Ac,Cc,0.23435652952882793,0.08942102989203034,0.11598144399191583,0.3018181818181818,0
0.5,17,25,Ac,Cm,0.23435652952882793,0.08942102989203034,0.11598144399191583,0.3927272727272727,0
0.5,17,25,Ac,Cc,0.23435652952882793,0.08942102989203034,0.11598144399191583,0.3927272727272727,0
0.5,17,26,Ac,Cm,0.23435652952882793,0.08942102989203034,0.11598144399191583,0.39636363636363636,0
0.5,17,26,Ac,Cc,0.23435652952882793,0.08942102989203034,0.11598144399191583,0.39636363636363636,0
0.5,17,27,Ac,Cm,0.23435652952882793,0.08942102989203034,0.11598144399191583,0.4690909090909091,0
0.5,17,27,Ac,Cc,0.23435652952882793,0.08942102989203034,0.11598144399191583,0.4690909090909091,0
0.5,17,28,Ac,Cm,0.23435652952882793,0.08942102989203034,0.11598144399191583,0.4727272727272727,0
0.5,17,28,Ac,Cc,0.23435652952882793,0.08942102989203034,0.11598144399191583,0.4727272727272727,0
0.5,17,29,Ac,Cm,0.23435652952882793,0.08942102989203034,0.11598144399191583,0.5854545454545454,0
0.5,17,29,Ac,Cc,0.23435652952882793,0.08942102989203034,0.11598144399191583,0.5854545454545454,0
0.5,17,30,Ac,Cm,0.23435652952882793,0.08942102989203034,0.11598144399191583,0.48727272727272725,0
0.5,17,30,Ac,Cc,0.23435652952882793,0.08942102989203034,0.11598144399191583,0.48727272727272725,0
0.5,17,31,Ac,Cm,0.23435652952882793,0.08942102989203034,0.11598144399191583,0.41818181818181815,0
0.5,17,31,Ac,Cc,0.23435652952882793,0.08942102989203034,0.11598144399191583,0.41818181818181815,0
0.5,17,32,Ac,Cm,0.23435652952882793,0.08942102989203034,0.11598144399191583,0.23272727272727273,0.022766871142171182
0.5,17,32,Ac,Cc,0.23435652952882793,0.08942102989203034,0.11598144399191583,0.23272727272727273,-0.27389660439541824
0.5,17,33,Ac,Cm,0.23435652952882793,0.08942102989203034,0.11598144399191583,0.33454545454545453,0
0.5,17,33,Ac,Cc,0.23435652952882793,0.08942102989203034,0.11598144399191583,0.33454545454545453,-0.11277131287862618
0.5,17,34,Ac,Cm,0.23435652952882793,0.08942102989203034,0.11598144399191583,0.49818181818181817,0
0.5,17,34,Ac,Cc,0.23435652952882793,0.08942102989203034,0.11598144399191583,0.49818181818181817,0
0.5,17,35,Ac,Cm,0.23435652952882793,0.08942102989203034,0.11598144399191583,0.4618181818181818,0
0.5,17,35,Ac,Cc,0.23435652952882793,0.08942102989203034,0.11598144399191583,0.4618181818181818,0
0.5,17,36,Ac,Cm,0.23435652952882793,0.08942102989203034,0.11598144399191583,0.44363636363636366,0
0.5,17,36,Ac,Cc,0.23435652952882793,0.08942102989203034,0.11598144399191583,0.44363636363636366,0
0.5,17,37,Ac,Cm,0.23435652952882793,0.08942102989203034,0.11598144399191583,0.32727272727272727,0
0.5,17,37,Ac,Cc,0.23435652952882793,0.08942102989203034,0.11598144399191583,0.32727272727272727,0
0.5,17,38,Ac,Cm,0.23435652952882793,0.08942102989203034,0.11598144399191583,0.43272727272727274,0
0.5,17,38,Ac,Cc,0.23435652952882793,0.08942102989203034,0.11598144399191583,0.43272727272727274,0
0.5,17,39,Ac,Cm,0.23435652952882793,0.08942102989203034,0.11598144399191583,0.4909090909090909,0
0.5,17,39,Ac,Cc,0.23435652952882793,0.08942102989203034,0.11598144399191583,0.4909090909090909,0
0.5,17,40,Ac,Cm,0.23435652952882793,0.08942102989203034,0.11598144399191583,0.4290909090909091,0
0.5,17,40,Ac,Cc,0.23435652952882793,0.08942102989203034,0.11598144399191583,0.4290909090909091,0
0.5,17,41,Ac,Cm,0.23435652952882793,0.08942102989203034,0.11598144399191583,0.3418181818181818,0
0.5,17,41,Ac,Cc,0.23435652952882793,0.08942102989203034,0.11598144399191583,0.3418181818181818,0
0.5,17,42,Ac,Cm,0.23435652952882793,0.08942102989203034,0.11598144399191583,0.3563636363636364,0
0.5,17,42,Ac,Cc,0.23435652952882793,0.08942102989203034,0.11598144399191583,0.3563636363636364,0
0.5,17,43,Ac,Cm,0.23435652952882793,0.08942102989203034,0.11598144399191583,0.4509090909090909,0
0.5,17,43,Ac,Cc,0.23435652952882793,0.08942102989203034,0.11598144399191583,0.4509090909090909,0
0.5,17,44,Ac,Cm,0.23435652952882793,0.08942102989203034,0.11598144399191583,0.4763636363636364,0
0.5,17,44,Ac,Cc,0.23435652952882793,0.08942102989203034,0.11598144399191583,0.4763636363636364,0
0.5,17,45,Ac,Cm,0.23435652952882793,0.08942102989203034,0.11598144399191583,0.5018181818181818,0
0.5,17,45,Ac,Cc,0.23435652952882793,0.08942102989203034,0.11598144399191583,0.5018181818181818,0
0.5,17,46,Ac,Cm,0.23435652952882793,0.08942102989203034,0.11598144399191583,0.38181818181818183,0
0.5,17,46,Ac,Cc,0.23435652952882793,0.08942102989203034,0.11598144399191583,0.38181818181818183,0
0.5,17,47,Ac,Cm,0.23435652952882793,0.08942102989203034,0.11598144399191583,0.2727272727272727,0
0.5,17,47,Ac,Cc,0.23435652952882793,0.08942102989203034,0.11598144399191583,0.2727272727272727,0
0.5,17,48,Ac,Cm,0.23435652952882793,0.08942102989203034,0.11598144399191583,0.3418181818181818,NA
0.5,17,48,Ac,Cc,0.23435652952882793,0.08942102989203034,0.11598144399191583,0.3418181818181818,NA
0.5,17,49,Ac,Cm,0.23435652952882793,0.08942102989203034,0.11598144399191583,0.49454545454545457,NA
0.5,17,49,Ac,Cc,0.23435652952882793,0.08942102989203034,0.11598144399191583,0.49454545454545457,NA
0.5,18,1,Ac,Cm,0.23435652952882793,0.08942102989203034,0.11598144399191583,NA,NA
0.5,18,1,Ac,Cc,0.23435652952882793,0.08942102989203034,0.11598144399191583,NA,NA
0.5,18,2,Ac,Cm,0.23435652952882793,0.08942102989203034,0.11598144399191583,NA,NA
0.5,18,2,Ac,Cc,0.23435652952882793,0.08942102989203034,0.11598144399191583,NA,NA
0.5,18,3,Ac,Cm,0.23435652952882793,0.08942102989203034,0.11598144399191583,NA,NA
0.5,18,3,Ac,Cc,0.23435652952882793,0.08942102989203034,0.11598144399191583,NA,NA
0.5,18,4,Ac,Cm,0.23435652952882793,0.08942102989203034,0.11598144399191583,NA,NA
0.5,18,4,Ac,Cc,0.23435652952882793,0.08942102989203034,0.11598144399191583,NA,NA
0.5,18,5,Ac,Cm,0.23435652952882793,0.08942102989203034,0.11598144399191583,NA,NA
0.5,18,5,Ac,Cc,0.23435652952882793,0.08942102989203034,0.11598144399191583,NA,NA
0.5,18,6,Ac,Cm,0.23435652952882793,0.08942102989203034,0.11598144399191583,NA,NA
0.5,18,6,Ac,Cc,0.23435652952882793,0.08942102989203034,0.11598144399191583,NA,NA
0.5,18,7,Ac,Cm,0.23435652952882793,0.08942102989203034,0.11598144399191583,NA,NA
0.5,18,7,Ac,Cc,0.23435652952882793,0.08942102989203034,0.11598144399191583,NA,NA
0.5,18,8,Ac,Cm,0.23435652952882793,0.08942102989203034,0.11598144399191583,NA,NA
0.5,18,8,Ac,Cc,0.23435652952882793,0.08942102989203034,0.11598144399191583,NA,NA
0.5,18,9,Ac,Cm,0.23435652952882793,0.08942102989203034,0.11598144399191583,0,NA
0.5,18,9,Ac,Cc,0.23435652952882793,0.08942102989203034,0.11598144399191583,0,NA
0.5,18,10,Ac,Cm,0.23435652952882793,0.08942102989203034,0.11598144399191583,0.04727272727272727,NA
0.5,18,10,Ac,Cc,0.23435652952882793,0.08942102989203034,0.11598144399191583,0.04727272727272727,NA
0.5,18,11,Ac,Cm,0.23435652952882793,0.08942102989203034,0.11598144399191583,0.6181818181818182,NA
0.5,18,11,Ac,Cc,0.23435652952882793,0.08942102989203034,0.11598144399191583,0.6181818181818182,NA
0.5,18,12,Ac,Cm,0.23435652952882793,0.08942102989203034,0.11598144399191583,0.8763636363636363,NA
