rec,don,rho,sensitivity
Rudarius_ercodes,Takifugu_niphobles,0.59,0.9954085091267594
Rudarius_ercodes,Takifugu_poecilonotus,0.59,1.0251687526182365
Rudarius_ercodes,Trachurus_japonicus,0.59,2.5772531244167283
Rudarius_ercodes,Tridentiger_trigonocephalus,0.59,2.1899620603400924
Rudarius_ercodes,all,0.59,19.064785818349808
Rudarius_ercodes,Acanthopagrus_schlegelii,0.59,1.042048452427827
Rudarius_ercodes,Pseudolabrus_sieboldi,0.59,2.6495960050035756
Rudarius_ercodes,Takifugu_niphobles,0.59,1.0157674324004566
Rudarius_ercodes,Takifugu_poecilonotus,0.59,1.056908388156358
Rudarius_ercodes,Trachurus_japonicus,0.59,2.4525712259169827
Rudarius_ercodes,Tridentiger_trigonocephalus,0.59,1.9026714243413214
Rudarius_ercodes,all,0.59,5.533536355090408
Rudarius_ercodes,Acanthopagrus_schlegelii,0.59,1.1794110757598144
Rudarius_ercodes,Pseudolabrus_sieboldi,0.59,6.574613605055725
Rudarius_ercodes,Takifugu_niphobles,0.59,1.017157362965628
Rudarius_ercodes,Takifugu_poecilonotus,0.59,1.0971748349046255
Rudarius_ercodes,Trachurus_japonicus,0.59,3.139376096522422
Rudarius_ercodes,Tridentiger_trigonocephalus,0.59,2.284324484451013
Rudarius_ercodes,all,0.59,16.279083264480057
Rudarius_ercodes,Acanthopagrus_schlegelii,0.59,1.19449948639486
Rudarius_ercodes,Pseudolabrus_sieboldi,0.59,12.973941911636665
Rudarius_ercodes,Takifugu_niphobles,0.59,1.0006429653814475
Rudarius_ercodes,Takifugu_poecilonotus,0.59,1.0931590306597199
Rudarius_ercodes,Trachurus_japonicus,0.59,2.1914060544344585
Rudarius_ercodes,Tridentiger_trigonocephalus,0.59,2.0582567635093745
Rudarius_ercodes,all,0.59,18.899729595010857
Rudarius_ercodes,Acanthopagrus_schlegelii,0.59,1.1819840113609403
Rudarius_ercodes,Pseudolabrus_sieboldi,0.59,10.361472746123889
Rudarius_ercodes,Takifugu_niphobles,0.59,1.022294755719114
Rudarius_ercodes,Takifugu_poecilonotus,0.59,1.0955763009150996
Rudarius_ercodes,Trachurus_japonicus,0.59,1.5485012987264062
Rudarius_ercodes,Tridentiger_trigonocephalus,0.59,1.1488755243686715
Rudarius_ercodes,all,0.59,11.50905753008559
Rudarius_ercodes,Acanthopagrus_schlegelii,0.59,1.1401907329691225
Rudarius_ercodes,Pseudolabrus_sieboldi,0.59,6.881860415632871
Rudarius_ercodes,Takifugu_niphobles,0.59,1.0185139747693268
Rudarius_ercodes,Takifugu_poecilonotus,0.59,1.0757330064000827
Rudarius_ercodes,Trachurus_japonicus,0.59,1.370208359558574
Rudarius_ercodes,Tridentiger_trigonocephalus,0.59,1.240170574955576
Rudarius_ercodes,all,0.59,6.824115169298528
Rudarius_ercodes,Acanthopagrus_schlegelii,0.59,1.1434556397476285
Rudarius_ercodes,Pseudolabrus_sieboldi,0.59,6.742882922788619
Rudarius_ercodes,Takifugu_niphobles,0.59,1.0150694710561663
Rudarius_ercodes,Takifugu_poecilonotus,0.59,1.066840413803939
Rudarius_ercodes,Trachurus_japonicus,0.59,1.5647452831691866
Rudarius_ercodes,Tridentiger_trigonocephalus,0.59,1.2519020447687152
Rudarius_ercodes,all,0.59,6.2976929876791345
Rudarius_ercodes,Acanthopagrus_schlegelii,0.59,1.1068651528212732
Rudarius_ercodes,Pseudolabrus_sieboldi,0.59,8.037986795808342
Rudarius_ercodes,Takifugu_niphobles,0.59,1.0033521159299799
Rudarius_ercodes,Takifugu_poecilonotus,0.59,1.0777303935561044
Rudarius_ercodes,Trachurus_japonicus,0.59,3.120491720163193
Rudarius_ercodes,Tridentiger_trigonocephalus,0.59,2.3016432989393785
Rudarius_ercodes,all,0.59,17.207393624285825
Rudarius_ercodes,Acanthopagrus_schlegelii,0.59,1.1501569503623437
Rudarius_ercodes,Pseudolabrus_sieboldi,0.59,7.93235133934408
Rudarius_ercodes,Takifugu_niphobles,0.59,1.0177501134198632
Rudarius_ercodes,Takifugu_poecilonotus,0.59,1.1100401457306357
Rudarius_ercodes,Trachurus_japonicus,0.59,1.4442706971429418
Rudarius_ercodes,Tridentiger_trigonocephalus,0.59,1.2245446859229534
Rudarius_ercodes,all,0.59,8.180800487265648
Rudarius_ercodes,Acanthopagrus_schlegelii,0.59,1.1614317184148946
Rudarius_ercodes,Pseudolabrus_sieboldi,0.59,14.791809558034064
Rudarius_ercodes,Takifugu_niphobles,0.59,1.002406144692851
Rudarius_ercodes,Takifugu_poecilonotus,0.59,1.0812949002675738
Rudarius_ercodes,Trachurus_japonicus,0.59,1.7217503431444483
Rudarius_ercodes,Tridentiger_trigonocephalus,0.59,1.2077775687424448
Rudarius_ercodes,all,0.59,16.538816246536307
Rudarius_ercodes,Acanthopagrus_schlegelii,0.59,1.0759822218670092
Rudarius_ercodes,Pseudolabrus_sieboldi,0.59,14.817521623394832
Rudarius_ercodes,Takifugu_niphobles,0.59,1.0008015153489325
Rudarius_ercodes,Takifugu_poecilonotus,0.59,1.0629215790860718
Rudarius_ercodes,Trachurus_japonicus,0.59,1.5124384379285543
Rudarius_ercodes,Tridentiger_trigonocephalus,0.59,1.4791743738446526
Rudarius_ercodes,all,0.59,17.040128981943216
Rudarius_ercodes,Acanthopagrus_schlegelii,0.59,1.0909520793518497
Rudarius_ercodes,Pseudolabrus_sieboldi,0.59,7.893572870367278
Rudarius_ercodes,Takifugu_niphobles,0.59,1.0054641688878254
Rudarius_ercodes,Takifugu_poecilonotus,0.59,1.0343680188881446
Rudarius_ercodes,Trachurus_japonicus,0.59,1.1714454472289029
Rudarius_ercodes,Tridentiger_trigonocephalus,0.59,1.0374224656460735
Rudarius_ercodes,all,0.59,7.171464482216005
Rudarius_ercodes,Acanthopagrus_schlegelii,0.59,1.2213545862904875
Rudarius_ercodes,Pseudolabrus_sieboldi,0.59,8.426920813816713
Rudarius_ercodes,Takifugu_niphobles,0.59,1.0077449098310494
Rudarius_ercodes,Takifugu_poecilonotus,0.59,1.0833204849225453
Rudarius_ercodes,Trachurus_japonicus,0.59,2.0187805945821644
Rudarius_ercodes,Tridentiger_trigonocephalus,0.59,1.989272811297081
Rudarius_ercodes,all,0.59,13.115490192811285
Rudarius_ercodes,Acanthopagrus_schlegelii,0.59,1.1288544221124186
Rudarius_ercodes,Pseudolabrus_sieboldi,0.59,9.607414433297889
Rudarius_ercodes,Takifugu_niphobles,0.59,1.0100008946005408
Rudarius_ercodes,Takifugu_poecilonotus,0.59,1.0675255005937168
Rudarius_ercodes,Trachurus_japonicus,0.59,1.2520920143991363
Rudarius_ercodes,Tridentiger_trigonocephalus,0.59,1.045619571755225
Rudarius_ercodes,all,0.59,9.812832008261246
Rudarius_ercodes,Acanthopagrus_schlegelii,0.59,1.3608004495222308
Rudarius_ercodes,Pseudolabrus_sieboldi,0.59,15.974249193335742
Rudarius_ercodes,Takifugu_niphobles,0.59,1.0038062218763943
Rudarius_ercodes,Takifugu_poecilonotus,0.59,1.1307396859748602
Rudarius_ercodes,Trachurus_japonicus,0.59,2.5478275756557234
Rudarius_ercodes,Tridentiger_trigonocephalus,0.59,2.285167111492576
Rudarius_ercodes,all,0.59,26.677332155251854
Rudarius_ercodes,Acanthopagrus_schlegelii,0.59,1.3379829016322669
Rudarius_ercodes,Pseudolabrus_sieboldi,0.59,22.786985383420966
Rudarius_ercodes,Takifugu_niphobles,0.59,0.999599061789981
Rudarius_ercodes,Takifugu_poecilonotus,0.59,1.1221801951648758
Rudarius_ercodes,Trachurus_japonicus,0.59,1.6203184816551186
Rudarius_ercodes,Tridentiger_trigonocephalus,0.59,1.1606407419309928
Rudarius_ercodes,all,0.59,29.020662463336006
Rudarius_ercodes,Acanthopagrus_schlegelii,0.59,1.2317774438756683
Rudarius_ercodes,Pseudolabrus_sieboldi,0.59,10.897420639771376
Rudarius_ercodes,Takifugu_niphobles,0.59,1.0062146775871013
Rudarius_ercodes,Takifugu_poecilonotus,0.59,1.0859189353033276
Rudarius_ercodes,Trachurus_japonicus,0.59,1.5268494564159232
Rudarius_ercodes,Tridentiger_trigonocephalus,0.59,1.1705403435454034
Rudarius_ercodes,all,0.59,11.442315711735136
Rudarius_ercodes,Acanthopagrus_schlegelii,0.59,1.106749190859938
Rudarius_ercodes,Pseudolabrus_sieboldi,0.59,3.826361725133365
Rudarius_ercodes,Takifugu_niphobles,0.59,1.0170320674927817
Rudarius_ercodes,Takifugu_poecilonotus,0.59,1.0742987633321073
Rudarius_ercodes,Trachurus_japonicus,0.59,1.8680084077847081
Rudarius_ercodes,Tridentiger_trigonocephalus,0.59,1.5176992754426588
Rudarius_ercodes,all,0.59,4.484992921858885
Rudarius_ercodes,Acanthopagrus_schlegelii,0.59,1.1662451317058797
Rudarius_ercodes,Pseudolabrus_sieboldi,0.59,14.113250134476425
Rudarius_ercodes,Takifugu_niphobles,0.59,1.0026492250273038
Rudarius_ercodes,Takifugu_poecilonotus,0.59,1.093549505382435
Rudarius_ercodes,Trachurus_japonicus,0.59,1.3511204760392286
Rudarius_ercodes,Tridentiger_trigonocephalus,0.59,1.139256746631212
Rudarius_ercodes,all,0.59,15.219266941546634
Rudarius_ercodes,Acanthopagrus_schlegelii,0.59,1.1473511547851236
Rudarius_ercodes,Pseudolabrus_sieboldi,0.59,9.2883989765693
Rudarius_ercodes,Takifugu_niphobles,0.59,1.0122535969392779
Rudarius_ercodes,Takifugu_poecilonotus,0.59,1.0692065498523031
Rudarius_ercodes,Trachurus_japonicus,0.59,1.3150584176857258
Rudarius_ercodes,Tridentiger_trigonocephalus,0.59,1.0876644635796888
Rudarius_ercodes,all,0.59,9.326852144160316
Rudarius_ercodes,Acanthopagrus_schlegelii,0.59,1.2688252077530775
Rudarius_ercodes,Pseudolabrus_sieboldi,0.59,12.2812447182049
Rudarius_ercodes,Takifugu_niphobles,0.59,1.0064440572984865
Rudarius_ercodes,Takifugu_poecilonotus,0.59,1.123110296724616
Rudarius_ercodes,Trachurus_japonicus,0.59,1.4491438512027648
Rudarius_ercodes,Tridentiger_trigonocephalus,0.59,1.280465675903318
Rudarius_ercodes,all,0.59,13.330808832303132
Rudarius_ercodes,Acanthopagrus_schlegelii,0.59,1.1169948229629236
Rudarius_ercodes,Pseudolabrus_sieboldi,0.59,14.370378048255596
Rudarius_ercodes,Takifugu_niphobles,0.59,1.0022737498467527
Rudarius_ercodes,Takifugu_poecilonotus,0.59,1.0736345485445515
Rudarius_ercodes,Trachurus_japonicus,0.59,1.3913196471442124
Rudarius_ercodes,Tridentiger_trigonocephalus,0.59,1.152068183431559
Rudarius_ercodes,all,0.59,16.48656326187013
Rudarius_ercodes,Acanthopagrus_schlegelii,0.59,1.0977357532989147
Rudarius_ercodes,Pseudolabrus_sieboldi,0.59,10.254529680983318
Rudarius_ercodes,Takifugu_niphobles,0.59,1.0075294593292599
Rudarius_ercodes,Takifugu_poecilonotus,0.59,1.0240270557391475
Rudarius_ercodes,Trachurus_japonicus,0.59,1.2323416754478231
Rudarius_ercodes,Tridentiger_trigonocephalus,0.59,0.9893595519050266
Rudarius_ercodes,all,0.59,10.788053270535395
Rudarius_ercodes,Acanthopagrus_schlegelii,0.59,1.090929193451988
Rudarius_ercodes,Pseudolabrus_sieboldi,0.59,7.3439011080835535
Rudarius_ercodes,Takifugu_niphobles,0.59,1.0053591362528984
Rudarius_ercodes,Takifugu_poecilonotus,0.59,1.0385577401317063
Rudarius_ercodes,Trachurus_japonicus,0.59,1.580484237342896
Rudarius_ercodes,Tridentiger_trigonocephalus,0.59,1.37051301336918
Rudarius_ercodes,all,0.59,7.297833746425002
Rudarius_ercodes,Acanthopagrus_schlegelii,0.59,1.2611861076767779
Rudarius_ercodes,Pseudolabrus_sieboldi,0.59,9.742207023769712
Rudarius_ercodes,Takifugu_niphobles,0.59,1.0186874427496098
Rudarius_ercodes,Takifugu_poecilonotus,0.59,1.10913439381471
Rudarius_ercodes,Trachurus_japonicus,0.59,2.376795683026927
Rudarius_ercodes,Tridentiger_trigonocephalus,0.59,1.8611851536962452
Rudarius_ercodes,all,0.59,16.392913973593792
Rudarius_ercodes,Acanthopagrus_schlegelii,0.59,1.2722882070885249
Rudarius_ercodes,Pseudolabrus_sieboldi,0.59,11.621766743370047
Rudarius_ercodes,Takifugu_niphobles,0.59,1.0031330478874487
Rudarius_ercodes,Takifugu_poecilonotus,0.59,1.097766934336617
Rudarius_ercodes,Trachurus_japonicus,0.59,2.023189199285273
Rudarius_ercodes,Tridentiger_trigonocephalus,0.59,1.7986692980634094
Rudarius_ercodes,all,0.59,15.987769493564603
Rudarius_ercodes,Acanthopagrus_schlegelii,0.59,1.1200631285051315
Rudarius_ercodes,Pseudolabrus_sieboldi,0.59,4.851857222875869
Rudarius_ercodes,Takifugu_niphobles,0.59,1.0077803508218988
Rudarius_ercodes,Takifugu_poecilonotus,0.59,1.0306338815309575
Rudarius_ercodes,Trachurus_japonicus,0.59,2.392767155643199
Rudarius_ercodes,Tridentiger_trigonocephalus,0.59,1.9997041580169703
Rudarius_ercodes,all,0.59,9.229938540272567
Rudarius_ercodes,Acanthopagrus_schlegelii,0.59,1.1043077211935988
Rudarius_ercodes,Pseudolabrus_sieboldi,0.59,4.268137234015102
Rudarius_ercodes,Takifugu_niphobles,0.59,1.0157483268204233
Rudarius_ercodes,Takifugu_poecilonotus,0.59,1.0686014086118332
Rudarius_ercodes,Trachurus_japonicus,0.59,2.1130897761266696
Rudarius_ercodes,Tridentiger_trigonocephalus,0.59,1.4667215247071024
Rudarius_ercodes,all,0.59,4.5783596703368525
Rudarius_ercodes,Acanthopagrus_schlegelii,0.59,1.2018743746679044
Rudarius_ercodes,Pseudolabrus_sieboldi,0.59,13.37250550233648
Rudarius_ercodes,Takifugu_niphobles,0.59,1.0083554045342678
Rudarius_ercodes,Takifugu_poecilonotus,0.59,1.0736479688321865
Rudarius_ercodes,Trachurus_japonicus,0.59,1.3565994493972215
Rudarius_ercodes,Tridentiger_trigonocephalus,0.59,1.0525684493861556
Rudarius_ercodes,all,0.59,15.572380807088186
Rudarius_ercodes,Acanthopagrus_schlegelii,0.59,1.1875213316252746
Rudarius_ercodes,Pseudolabrus_sieboldi,0.59,9.134523309499148
Rudarius_ercodes,Takifugu_niphobles,0.59,1.01225549892284
Rudarius_ercodes,Takifugu_poecilonotus,0.59,1.0929781965072907
Rudarius_ercodes,Trachurus_japonicus,0.59,1.4964163190656345
Rudarius_ercodes,Tridentiger_trigonocephalus,0.59,1.1679221866450153
Rudarius_ercodes,all,0.59,9.157810142646424
Rudarius_ercodes,Acanthopagrus_schlegelii,0.59,1.1623360005563428
Rudarius_ercodes,Pseudolabrus_sieboldi,0.59,6.5176884754662945
Rudarius_ercodes,Takifugu_niphobles,0.59,1.0178405989059864
Rudarius_ercodes,Takifugu_poecilonotus,0.59,1.101194431254524
Rudarius_ercodes,Trachurus_japonicus,0.59,1.8922291896605925
Rudarius_ercodes,Tridentiger_trigonocephalus,0.59,1.4094522622763948
Rudarius_ercodes,all,0.59,7.416719654899829
Rudarius_ercodes,Acanthopagrus_schlegelii,0.59,1.1841385855574535
Rudarius_ercodes,Pseudolabrus_sieboldi,0.59,8.772293811826145
Rudarius_ercodes,Takifugu_niphobles,0.59,1.0025485091516464
Rudarius_ercodes,Takifugu_poecilonotus,0.59,1.077241316284533
Rudarius_ercodes,Trachurus_japonicus,0.59,2.0056150752291413
Rudarius_ercodes,Tridentiger_trigonocephalus,0.59,1.6510044038348493
Rudarius_ercodes,all,0.59,11.196478689103921
Rudarius_ercodes,Acanthopagrus_schlegelii,0.59,1.104932701358822
Rudarius_ercodes,Pseudolabrus_sieboldi,0.59,9.279480077581486
Rudarius_ercodes,Takifugu_niphobles,0.59,0.9933120550024617
Rudarius_ercodes,Takifugu_poecilonotus,0.59,1.0182970424997073
Rudarius_ercodes,Trachurus_japonicus,0.59,2.0261519768024803
Rudarius_ercodes,Tridentiger_trigonocephalus,0.59,1.8175079397888942
Rudarius_ercodes,all,0.59,12.817066804812184
Rudarius_ercodes,Acanthopagrus_schlegelii,0.59,1.248134163449402
Rudarius_ercodes,Pseudolabrus_sieboldi,0.59,13.452728509792122
Rudarius_ercodes,Takifugu_niphobles,0.59,1.0165070164345724
Rudarius_ercodes,Takifugu_poecilonotus,0.59,1.124009573636216
Rudarius_ercodes,Trachurus_japonicus,0.59,1.524222258969765
Rudarius_ercodes,Tridentiger_trigonocephalus,0.59,1.0436383502780775
Rudarius_ercodes,all,0.59,15.748654364446796
Rudarius_ercodes,Acanthopagrus_schlegelii,0.59,1.0711553228324793
Rudarius_ercodes,Pseudolabrus_sieboldi,0.59,3.7165208747786784
Rudarius_ercodes,Takifugu_niphobles,0.59,1.0125282013303518
Rudarius_ercodes,Takifugu_poecilonotus,0.59,1.0437367029681073
Rudarius_ercodes,Trachurus_japonicus,0.59,1.6266071412832948
Rudarius_ercodes,Tridentiger_trigonocephalus,0.59,1.5068114511068074
Rudarius_ercodes,all,0.59,3.716888225133177
Rudarius_ercodes,Acanthopagrus_schlegelii,0.59,1.0839965270339726
Rudarius_ercodes,Pseudolabrus_sieboldi,0.59,4.151778162519541
Rudarius_ercodes,Takifugu_niphobles,0.59,1.0133520946720538
Rudarius_ercodes,Takifugu_poecilonotus,0.59,1.037539717457151
Rudarius_ercodes,Trachurus_japonicus,0.59,1.6245214850516263
Rudarius_ercodes,Tridentiger_trigonocephalus,0.59,1.4466860812743003
Rudarius_ercodes,all,0.59,3.663326570821432
Rudarius_ercodes,Acanthopagrus_schlegelii,0.59,1.0040063566750974
Rudarius_ercodes,Pseudolabrus_sieboldi,0.59,14.793203764896488
Rudarius_ercodes,Takifugu_niphobles,0.59,1.0117383144548857
Rudarius_ercodes,Takifugu_poecilonotus,0.59,0.9909206348441528
Rudarius_ercodes,Trachurus_japonicus,0.59,1.3250205750191977
Rudarius_ercodes,Tridentiger_trigonocephalus,0.59,1.0457583550024832
Rudarius_ercodes,all,0.59,20.11751249585916
Rudarius_ercodes,Acanthopagrus_schlegelii,0.59,1.1239782327376473
Rudarius_ercodes,Pseudolabrus_sieboldi,0.59,9.799412310097685
Rudarius_ercodes,Takifugu_niphobles,0.59,0.9987106539226613
Rudarius_ercodes,Takifugu_poecilonotus,0.59,1.0536460777531729
Rudarius_ercodes,Trachurus_japonicus,0.59,1.359061191233571
Rudarius_ercodes,Tridentiger_trigonocephalus,0.59,1.1807758483978101
Rudarius_ercodes,all,0.59,9.830848287140778
Rudarius_ercodes,Acanthopagrus_schlegelii,0.59,1.1881180473534758
Rudarius_ercodes,Pseudolabrus_sieboldi,0.59,11.530835727161202
Rudarius_ercodes,Takifugu_niphobles,0.59,1.008766297095736
Rudarius_ercodes,Takifugu_poecilonotus,0.59,1.102062569373534
Rudarius_ercodes,Trachurus_japonicus,0.59,1.5249714919946658
Rudarius_ercodes,Tridentiger_trigonocephalus,0.59,1.225894477229496
Rudarius_ercodes,all,0.59,11.979624378924994
Rudarius_ercodes,Acanthopagrus_schlegelii,0.59,1.2585061150872812
Rudarius_ercodes,Pseudolabrus_sieboldi,0.59,13.639409176940003
Rudarius_ercodes,Takifugu_niphobles,0.59,1.0125975856010307
Rudarius_ercodes,Takifugu_poecilonotus,0.59,1.1138806775376742
Rudarius_ercodes,Trachurus_japonicus,0.59,1.3497988952061808
Rudarius_ercodes,Tridentiger_trigonocephalus,0.59,1.0378976250111347
Rudarius_ercodes,all,0.59,14.836799082288769
Rudarius_ercodes,Acanthopagrus_schlegelii,0.59,1.1988719527196388
Rudarius_ercodes,Pseudolabrus_sieboldi,0.59,6.009673134330568
Rudarius_ercodes,Takifugu_niphobles,0.59,1.018638246887468
Rudarius_ercodes,Takifugu_poecilonotus,0.59,1.116263615265269
Rudarius_ercodes,Trachurus_japonicus,0.59,2.1268507201754674
Rudarius_ercodes,Tridentiger_trigonocephalus,0.59,1.874721558423782
Rudarius_ercodes,all,0.59,9.496043769682435
Rudarius_ercodes,Acanthopagrus_schlegelii,0.59,1.2537413875658263
Rudarius_ercodes,Pseudolabrus_sieboldi,0.59,9.206724992266931
Rudarius_ercodes,Takifugu_niphobles,0.59,1.016766532719931
Rudarius_ercodes,Takifugu_poecilonotus,0.59,1.0983016944584205
Rudarius_ercodes,Trachurus_japonicus,0.59,1.4339039851114137
Rudarius_ercodes,Tridentiger_trigonocephalus,0.59,1.3314220870929743
Rudarius_ercodes,all,0.59,9.82136543633633
Rudarius_ercodes,Acanthopagrus_schlegelii,0.6900000000000001,1.1713213063402497
Rudarius_ercodes,Pseudolabrus_sieboldi,0.6900000000000001,8.024165646932762
Rudarius_ercodes,Takifugu_niphobles,0.6900000000000001,1.0087230863398264
Rudarius_ercodes,Takifugu_poecilonotus,0.6900000000000001,1.0776450881948887
Rudarius_ercodes,Trachurus_japonicus,0.6900000000000001,2.1231780557516067
Rudarius_ercodes,Tridentiger_trigonocephalus,0.6900000000000001,1.780801147948842
Rudarius_ercodes,all,0.6900000000000001,16.7120385579005
Rudarius_ercodes,Acanthopagrus_schlegelii,0.6900000000000001,1.0908531527487066
Rudarius_ercodes,Pseudolabrus_sieboldi,0.6900000000000001,6.548023252635666
Rudarius_ercodes,Takifugu_niphobles,0.6900000000000001,1.0041036903804825
Rudarius_ercodes,Takifugu_poecilonotus,0.6900000000000001,1.033599753526424
Rudarius_ercodes,Trachurus_japonicus,0.6900000000000001,1.2543795137306268
Rudarius_ercodes,Tridentiger_trigonocephalus,0.6900000000000001,1.0323511968854533
Rudarius_ercodes,all,0.6900000000000001,6.540059971371331
Rudarius_ercodes,Acanthopagrus_schlegelii,0.6900000000000001,1.090932810628475
Rudarius_ercodes,Pseudolabrus_sieboldi,0.6900000000000001,4.315105168599318
Rudarius_ercodes,Takifugu_niphobles,0.6900000000000001,1.000074061685281
Rudarius_ercodes,Takifugu_poecilonotus,0.6900000000000001,1.0532829583445273
Rudarius_ercodes,Trachurus_japonicus,0.6900000000000001,1.7757786988059472
Rudarius_ercodes,Tridentiger_trigonocephalus,0.6900000000000001,1.5466305295254141
Rudarius_ercodes,all,0.6900000000000001,7.697644406288683
Rudarius_ercodes,Acanthopagrus_schlegelii,0.6900000000000001,1.219467478245822
Rudarius_ercodes,Pseudolabrus_sieboldi,0.6900000000000001,8.27973542129128
Rudarius_ercodes,Takifugu_niphobles,0.6900000000000001,1.0091248268886732
Rudarius_ercodes,Takifugu_poecilonotus,0.6900000000000001,1.0945635016079898
Rudarius_ercodes,Trachurus_japonicus,0.6900000000000001,1.3497130591127713
Rudarius_ercodes,Tridentiger_trigonocephalus,0.6900000000000001,1.2628251593527535
Rudarius_ercodes,all,0.6900000000000001,10.17654628700249
Rudarius_ercodes,Acanthopagrus_schlegelii,0.6900000000000001,1.0813782778270327
Rudarius_ercodes,Pseudolabrus_sieboldi,0.6900000000000001,3.9028591357929243
Rudarius_ercodes,Takifugu_niphobles,0.6900000000000001,1.0064238637077796
Rudarius_ercodes,Takifugu_poecilonotus,0.6900000000000001,1.05311156887401
Rudarius_ercodes,Trachurus_japonicus,0.6900000000000001,2.0265853809734127
Rudarius_ercodes,Tridentiger_trigonocephalus,0.6900000000000001,1.7670150074050235
Rudarius_ercodes,all,0.6900000000000001,9.868154800116484
Rudarius_ercodes,Acanthopagrus_schlegelii,0.6900000000000001,1.0077354741101745
Rudarius_ercodes,Pseudolabrus_sieboldi,0.6900000000000001,8.185088741709087
Rudarius_ercodes,Takifugu_niphobles,0.6900000000000001,0.9951596526680376
Rudarius_ercodes,Takifugu_poecilonotus,0.6900000000000001,1.0018951479570677
Rudarius_ercodes,Trachurus_japonicus,0.6900000000000001,1.1507023243585577
Rudarius_ercodes,Tridentiger_trigonocephalus,0.6900000000000001,1.0092745344540959
Rudarius_ercodes,all,0.6900000000000001,9.474423571591231
Rudarius_ercodes,Acanthopagrus_schlegelii,0.6900000000000001,1.044431551920894
Rudarius_ercodes,Pseudolabrus_sieboldi,0.6900000000000001,5.549642056365975
Rudarius_ercodes,Takifugu_niphobles,0.6900000000000001,1.0082279135067727
Rudarius_ercodes,Takifugu_poecilonotus,0.6900000000000001,1.0222807267249236
Rudarius_ercodes,Trachurus_japonicus,0.6900000000000001,1.2304557340653486
Rudarius_ercodes,Tridentiger_trigonocephalus,0.6900000000000001,1.0876945083856504
Rudarius_ercodes,all,0.6900000000000001,5.812476458571874
Rudarius_ercodes,Acanthopagrus_schlegelii,0.6900000000000001,1.1316004434165388
Rudarius_ercodes,Pseudolabrus_sieboldi,0.6900000000000001,4.6855944029229875
Rudarius_ercodes,Takifugu_niphobles,0.6900000000000001,1.0039465858525882
Rudarius_ercodes,Takifugu_poecilonotus,0.6900000000000001,1.0481726977866566
Rudarius_ercodes,Trachurus_japonicus,0.6900000000000001,1.3885290504682184
Rudarius_ercodes,Tridentiger_trigonocephalus,0.6900000000000001,1.2580708457604222
Rudarius_ercodes,all,0.6900000000000001,5.3793504964214875
Rudarius_ercodes,Acanthopagrus_schlegelii,0.6900000000000001,1.0617231030654628
Rudarius_ercodes,Pseudolabrus_sieboldi,0.6900000000000001,18.30501258014308
Rudarius_ercodes,Takifugu_niphobles,0.6900000000000001,1.0121186616915685
Rudarius_ercodes,Takifugu_poecilonotus,0.6900000000000001,1.02750553594078
Rudarius_ercodes,Trachurus_japonicus,0.6900000000000001,1.6030422528015482
Rudarius_ercodes,Tridentiger_trigonocephalus,0.6900000000000001,1.2208445240850563
Rudarius_ercodes,all,0.6900000000000001,28.121518168730045
Rudarius_ercodes,Acanthopagrus_schlegelii,0.6900000000000001,1.009171304112481
Rudarius_ercodes,Pseudolabrus_sieboldi,0.6900000000000001,2.2685672755427366
Rudarius_ercodes,Takifugu_niphobles,0.6900000000000001,0.9987965786004388
Rudarius_ercodes,Takifugu_poecilonotus,0.6900000000000001,0.9867216964971999
Rudarius_ercodes,Trachurus_japonicus,0.6900000000000001,1.3184578374664326
Rudarius_ercodes,Tridentiger_trigonocephalus,0.6900000000000001,1.1758975657484547
Rudarius_ercodes,all,0.6900000000000001,1.6095073403955682
Rudarius_ercodes,Acanthopagrus_schlegelii,0.6900000000000001,1.105587287458115
Rudarius_ercodes,Pseudolabrus_sieboldi,0.6900000000000001,4.757230964570551
Rudarius_ercodes,Takifugu_niphobles,0.6900000000000001,1.00712534253204
Rudarius_ercodes,Takifugu_poecilonotus,0.6900000000000001,1.0513375144984616
Rudarius_ercodes,Trachurus_japonicus,0.6900000000000001,1.466587237272837
Rudarius_ercodes,Tridentiger_trigonocephalus,0.6900000000000001,1.1374349252617073
Rudarius_ercodes,all,0.6900000000000001,4.797445738933841
Rudarius_ercodes,Acanthopagrus_schlegelii,0.6900000000000001,1.172598364860763
Rudarius_ercodes,Pseudolabrus_sieboldi,0.6900000000000001,6.023990393523649
Rudarius_ercodes,Takifugu_niphobles,0.6900000000000001,1.0049502942787076
Rudarius_ercodes,Takifugu_poecilonotus,0.6900000000000001,1.0680720647461288
Rudarius_ercodes,Trachurus_japonicus,0.6900000000000001,1.7606534775040321
Rudarius_ercodes,Tridentiger_trigonocephalus,0.6900000000000001,1.40898983592584
Rudarius_ercodes,all,0.6900000000000001,9.079608487631953
Rudarius_ercodes,Acanthopagrus_schlegelii,0.6900000000000001,1.0463025070360157
Rudarius_ercodes,Pseudolabrus_sieboldi,0.6900000000000001,4.248099839202574
Rudarius_ercodes,Takifugu_niphobles,0.6900000000000001,0.9993025950688239
Rudarius_ercodes,Takifugu_poecilonotus,0.6900000000000001,1.0159264438148494
Rudarius_ercodes,Trachurus_japonicus,0.6900000000000001,1.5596114477190353
Rudarius_ercodes,Tridentiger_trigonocephalus,0.6900000000000001,1.2110764548523298
Rudarius_ercodes,all,0.6900000000000001,4.269813098122071
