ref,tar,E,Tp,rho,mae,rmse,p_min,p_sur
Girella_punctata,Hexagrammos_agrammus,12,-2,0.20151818199081792,0.11765461605342187,0.1668838937023013,0.08,0.075
Girella_punctata,Hexagrammos_agrammus,12,-1,0.20645053045918707,0.11700239285483803,0.16672654965359426,0.11,0.08
Girella_punctata,Hexagrammos_agrammus,12,0,0.24460380965381132,0.11550991139193105,0.16508323848278886,0.06,0.052
Girella_punctata,Stephanolepis_cirrhifer,12,-3,0.1629410207371183,0.04362406673851963,0.11206526145560809,0.4,0.531
Girella_punctata,Stephanolepis_cirrhifer,12,-2,0.2191488714496042,0.042964124196668535,0.11034745060931794,0.05,0.331
Girella_punctata,Stephanolepis_cirrhifer,12,-1,0.2231428005945564,0.042175874218151985,0.1092161789563464,0.15,0.353
Girella_punctata,Stephanolepis_cirrhifer,12,0,0.2823516121532518,0.042046185866756874,0.1074429356631249,0.07,0.189
Trachurus_japonicus,Tridentiger_trigonocephalus,12,-3,-0.0712232864866964,0.09943244154049899,0.15644997619906567,0.77,0.954
Trachurus_japonicus,Tridentiger_trigonocephalus,12,-2,-0.011032233478314892,0.09827871612905802,0.15433452431101985,0.66,0.915
Trachurus_japonicus,Tridentiger_trigonocephalus,12,-1,0.04414212762892842,0.0960300789988699,0.15196054563437186,0.66,0.83
Trachurus_japonicus,Tridentiger_trigonocephalus,12,0,0.0671839817322806,0.0976911214072041,0.15119931132198766,0.62,0.743
Trachurus_japonicus,Acentrogobius_pflaumii,12,-3,0.26235355448394315,0.12224757831802903,0.16097931152674202,0.08,0.173
Trachurus_japonicus,Acentrogobius_pflaumii,12,-2,0.2879348881206331,0.11926365157729099,0.1584140452144796,0.01,0.066
Trachurus_japonicus,Acentrogobius_pflaumii,12,-1,0.30342365131693466,0.11890946156654962,0.15779951095821104,0.01,0.03
Trachurus_japonicus,Acentrogobius_pflaumii,12,0,0.3834822444916336,0.11390919881363834,0.15308959731273827,0,0
Trachurus_japonicus,Sebastes_inermis,12,-3,0.2642136391020231,0.09001601149192105,0.13911011663311304,0.15,0.798
Trachurus_japonicus,Sebastes_inermis,12,-2,0.2763185287775106,0.08887605816020337,0.13864219334932532,0.15,0.745
Trachurus_japonicus,Sebastes_inermis,12,-1,0.29244451104091607,0.09070544262226113,0.13827135645022157,0.16,0.674
Trachurus_japonicus,Sebastes_inermis,12,0,0.38044075473639677,0.08904780191989285,0.13327753644524426,0,0.166
Trachurus_japonicus,Pseudolabrus_sieboldi,12,-3,0.6742600965765669,0.10405221809765888,0.14465027097990885,0,0.929
Trachurus_japonicus,Pseudolabrus_sieboldi,12,-2,0.6461651318229987,0.10771367416687723,0.14937408193950313,0,0.96
Trachurus_japonicus,Pseudolabrus_sieboldi,12,-1,0.6379833258011945,0.11018584577840465,0.15078508306316857,0,0.976
Trachurus_japonicus,Pseudolabrus_sieboldi,12,0,0.6491832800751439,0.10683052782666136,0.1492139556578905,0,0.973
Trachurus_japonicus,Rudarius_ercodes,12,-3,0.31909723313048133,0.03767824961560894,0.10185100715761813,0.03,0.18
Trachurus_japonicus,Rudarius_ercodes,12,-2,0.37644964266132486,0.036573635760324054,0.09988013102113087,0,0.092
Trachurus_japonicus,Rudarius_ercodes,12,-1,0.41064185678012605,0.03603616319077162,0.0989814181435601,0.01,0.057
Trachurus_japonicus,Rudarius_ercodes,12,0,0.42139510549070286,0.03638125421188659,0.09862083927302794,0,0.043
Trachurus_japonicus,Takifugu_poecilonotus,12,-3,0.01652222832221513,0.16943767290608178,0.21732613106363055,0.64,0.743
Trachurus_japonicus,Takifugu_poecilonotus,12,-2,0.041906875408354,0.16485687811811503,0.2140869167997339,0.64,0.537
Trachurus_japonicus,Takifugu_poecilonotus,12,-1,0.06398194385707384,0.16454315395264557,0.21253458050412855,0.54,0.453
Trachurus_japonicus,Takifugu_poecilonotus,12,0,0.12279898204606007,0.16055644304590533,0.20836545069522572,0.43,0.179
Trachurus_japonicus,Acanthopagrus_schlegelii,12,-3,0.37092050297578566,0.06956999065893674,0.11477388014861388,0,0.631
Trachurus_japonicus,Acanthopagrus_schlegelii,12,-2,0.42187571867460066,0.06960085830169918,0.11260910736762574,0,0.38
Trachurus_japonicus,Acanthopagrus_schlegelii,12,-1,0.42765489272948337,0.07459176464351121,0.11871190941531966,0,0.529
Trachurus_japonicus,Acanthopagrus_schlegelii,12,0,0.45380181315841944,0.07479161454606663,0.11805072355439644,0,0.436
Trachurus_japonicus,Halichoeres_poecilopterus,12,-3,0.45786431184509935,0.10636140411987395,0.16271976186867831,0,0.095
Trachurus_japonicus,Halichoeres_poecilopterus,12,-2,0.46387131149834576,0.1073114396624499,0.1633447633274979,0,0.119
Trachurus_japonicus,Halichoeres_poecilopterus,12,-1,0.45111752275541983,0.1112023651332181,0.16801264178962974,0,0.152
Trachurus_japonicus,Halichoeres_poecilopterus,12,0,0.43337793550311976,0.12132165960010277,0.17894805477698522,0,0.208
Trachurus_japonicus,Takifugu_niphobles,12,-3,-0.0889092581270513,0.12468396847782036,0.1750910511376634,0.69,0.381
Trachurus_japonicus,Takifugu_niphobles,12,-2,-0.032764598458840326,0.11955360196189775,0.17039250481998286,0.6,0.261
Trachurus_japonicus,Takifugu_niphobles,12,-1,0.0335117656470213,0.11641902108218749,0.16746535673752416,0.51,0.147
Trachurus_japonicus,Takifugu_niphobles,12,0,0.06322067840885466,0.11266806176954478,0.1643019466081624,0.45,0.081
Trachurus_japonicus,Halichoeres_tenuispinnis,12,-3,0.43828345337264274,0.0837267617050073,0.14196737608374085,0.01,0.358
Trachurus_japonicus,Halichoeres_tenuispinnis,12,-2,0.474470265851398,0.0829931108204566,0.1399058560210753,0,0.21
Trachurus_japonicus,Halichoeres_tenuispinnis,12,-1,0.4944752258302325,0.08206734288423694,0.1381425517463644,0,0.155
Trachurus_japonicus,Halichoeres_tenuispinnis,12,0,0.46535010117991327,0.0856780164142342,0.14088302899171415,0,0.283
Trachurus_japonicus,Girella_punctata,12,-3,0.49554609130397076,0.03309135271002914,0.05587442995972327,0,0.854
Trachurus_japonicus,Girella_punctata,12,-2,0.5017018166958066,0.034578665543683,0.056521678587821034,0,0.912
Trachurus_japonicus,Girella_punctata,12,-1,0.4086373522767805,0.04245641812311321,0.08844528252093947,0.02,0.744
Trachurus_japonicus,Girella_punctata,12,0,0.4909015857360942,0.03933695325983152,0.08435060348573546,0,0.127
Trachurus_japonicus,Pterogobius_zonoleucus,12,-3,0.13233969592208106,0.038629946898715364,0.09542926774575924,0.74,0.771
Trachurus_japonicus,Pterogobius_zonoleucus,12,-2,0.20359517803867824,0.04116673250287072,0.09830337781620804,0.44,0.618
Trachurus_japonicus,Pterogobius_zonoleucus,12,-1,0.25898506204186234,0.04077119434254979,0.09825304013029731,0.07,0.388
Trachurus_japonicus,Pterogobius_zonoleucus,12,0,0.2476015077943524,0.04024908934210482,0.09857088231709518,0.12,0.413
Trachurus_japonicus,Pseudoblennius_cottoidae,12,-3,0.36083600978155234,0.0990305420663271,0.16444123309269965,0.02,0.87
Trachurus_japonicus,Pseudoblennius_cottoidae,12,-2,0.3541333359971584,0.09962203414103046,0.16550274754968494,0.05,0.886
Trachurus_japonicus,Pseudoblennius_cottoidae,12,-1,0.3405466954358226,0.10109210768931678,0.16747278074613353,0.08,0.923
Trachurus_japonicus,Pseudoblennius_cottoidae,12,0,0.35551264762884094,0.09809030439790203,0.16630401077584567,0.05,0.893
Trachurus_japonicus,Istigobius_hoshinonis,12,-3,-0.005393275856337956,0.13235012912564018,0.17381605086848567,0.59,0.304
Trachurus_japonicus,Istigobius_hoshinonis,12,-2,0.04700571680215805,0.1312149116260056,0.17173768059839384,0.53,0.141
Trachurus_japonicus,Istigobius_hoshinonis,12,-1,0.061516344020212665,0.1301271303181909,0.17121002536568522,0.42,0.116
Trachurus_japonicus,Istigobius_hoshinonis,12,0,0.0643575954051612,0.13057130248377574,0.1703680829020544,0.45,0.063
Trachurus_japonicus,Istigobius_campbelli,12,-3,0.26931061903395503,0.15776007601568418,0.21059777950622283,0.01,0.06
Trachurus_japonicus,Istigobius_campbelli,12,-2,0.25348059624288194,0.15655800843936718,0.21255912333152646,0.08,0.08
Trachurus_japonicus,Istigobius_campbelli,12,-1,0.2160105609800362,0.15947468386267974,0.21680134681581403,0.33,0.169
Trachurus_japonicus,Istigobius_campbelli,12,0,0.19361405768888112,0.1617416544614546,0.21868758412556943,0.37,0.199
Trachurus_japonicus,Pagrus_major,12,-3,0.48907696355888686,0.031332380563379315,0.08641723952053737,0,0.285
Trachurus_japonicus,Pagrus_major,12,-2,0.4887160382238674,0.03221001870841756,0.08571501303158728,0,0.202
Trachurus_japonicus,Pagrus_major,12,-1,0.3479860644336223,0.03680441841092095,0.0908558254816066,0.02,0.705
Trachurus_japonicus,Pagrus_major,12,0,0.32292829980226256,0.03977700168551966,0.09243586051291272,0.11,0.859
Trachurus_japonicus,Petroscirtes_breviceps,12,-3,0.2797412562135546,0.06062498634062976,0.1359005309764321,0.18,0.758
Trachurus_japonicus,Petroscirtes_breviceps,12,-2,0.25685405644416104,0.059451417215201766,0.13522742555238204,0.26,0.812
Trachurus_japonicus,Petroscirtes_breviceps,12,-1,0.24320269542116008,0.05439981824946959,0.11899675001276445,0.5,0.885
Trachurus_japonicus,Petroscirtes_breviceps,12,0,0.26848249727477225,0.05406181391187654,0.11710534626213687,0.42,0.883
Trachurus_japonicus,Ditrema_temmincki,12,-3,0.4061209620783212,0.0597549172272795,0.12658034481676683,0,0.304
Trachurus_japonicus,Ditrema_temmincki,12,-2,0.350205999160446,0.07329708744297754,0.14608228379830218,0.04,0.705
Trachurus_japonicus,Ditrema_temmincki,12,-1,0.3059950745328678,0.07557890494822081,0.14980666748568344,0.19,0.913
Trachurus_japonicus,Ditrema_temmincki,12,0,0.346674311970325,0.07580776894200872,0.14643387884427891,0,0.75
Trachurus_japonicus,Cryptocentrus_filifer,12,-3,-0.08088598140015317,0.12331506051478794,0.15491326087081442,0.78,0.55
Trachurus_japonicus,Cryptocentrus_filifer,12,-2,-0.05102768480029227,0.12146514540719763,0.1544676000111718,0.82,0.474
Trachurus_japonicus,Cryptocentrus_filifer,12,-1,-0.027760290678445636,0.11994134916854268,0.15367113008706446,0.67,0.412
Trachurus_japonicus,Cryptocentrus_filifer,12,0,0.015651282163019975,0.12235791107198549,0.15269476893303693,0.64,0.305
Trachurus_japonicus,Hypodytes_rubripinnis,12,-3,0.1574804339536262,0.07662945415971374,0.12211548000020206,0.38,0.441
Trachurus_japonicus,Hypodytes_rubripinnis,12,-2,0.2131423436360764,0.07349053469254363,0.11932984348548953,0.13,0.216
Trachurus_japonicus,Hypodytes_rubripinnis,12,-1,0.3844374537794827,0.06908678683642815,0.11139232023650701,0.01,0.037
Trachurus_japonicus,Hypodytes_rubripinnis,12,0,0.48639798194604067,0.06609253562368016,0.1078155887184201,0,0.004
Trachurus_japonicus,Hexagrammos_agrammus,12,-3,-0.09142372294238138,0.1190958464734658,0.1768396018760133,0.73,0.78
Trachurus_japonicus,Hexagrammos_agrammus,12,-2,-0.060375852591772326,0.12025443458461615,0.17532830061111457,0.69,0.665
Trachurus_japonicus,Hexagrammos_agrammus,12,-1,-0.013465898017805306,0.11983087677104737,0.1743518894934292,0.52,0.59
Trachurus_japonicus,Hexagrammos_agrammus,12,0,0.019847019721887255,0.11886534566961657,0.17437062461868422,0.61,0.583
Trachurus_japonicus,Stephanolepis_cirrhifer,12,-3,0.21586668601724596,0.04466887036987381,0.11184491875846823,0.44,0.676
Trachurus_japonicus,Stephanolepis_cirrhifer,12,-2,0.1916955066877092,0.043068593641170695,0.11264013395352837,0.65,0.752
Trachurus_japonicus,Stephanolepis_cirrhifer,12,-1,0.2312824958882699,0.03970242906156626,0.10850148760379413,0.22,0.483
Trachurus_japonicus,Stephanolepis_cirrhifer,12,0,0.24785423377978735,0.0370975115545238,0.10717367090449866,0.09,0.341
Pterogobius_zonoleucus,Tridentiger_trigonocephalus,9,-3,-0.10483790936751809,0.09867762443808896,0.1612251915345691,0.86,0.612
Pterogobius_zonoleucus,Tridentiger_trigonocephalus,9,-2,-0.11642410138483512,0.10133621277449811,0.16385611971420097,0.86,0.704
Pterogobius_zonoleucus,Tridentiger_trigonocephalus,9,-1,-0.08475205002291583,0.10017590169398745,0.15598898152908638,0.65,0.441
Pterogobius_zonoleucus,Tridentiger_trigonocephalus,9,0,-0.15964389466139403,0.09679854677262392,0.15601404997640245,0.64,0.391
Pterogobius_zonoleucus,Acentrogobius_pflaumii,9,-3,0.008362129765984829,0.13461614610009737,0.18402751476076676,0.59,0.486
Pterogobius_zonoleucus,Acentrogobius_pflaumii,9,-2,0.050972664828630825,0.13083372503385482,0.1744295892273517,0.45,0.316
Pterogobius_zonoleucus,Acentrogobius_pflaumii,9,-1,0.09503294733230709,0.12909172166281815,0.1723005955864491,0.24,0.207
Pterogobius_zonoleucus,Acentrogobius_pflaumii,9,0,0.036710094866586176,0.1319148817981768,0.17872189521085946,0.39,0.396
Pterogobius_zonoleucus,Sebastes_inermis,9,-3,0.20768896694887173,0.10706054174695925,0.15700503257011303,0.16,0.325
Pterogobius_zonoleucus,Sebastes_inermis,9,-2,0.05991952376078128,0.10670403127320915,0.15894417121067092,0.6,0.857
Pterogobius_zonoleucus,Sebastes_inermis,9,-1,-0.022425326955678455,0.11167909755356022,0.1639412812171434,0.87,0.903
Pterogobius_zonoleucus,Sebastes_inermis,9,0,-0.08143198989237764,0.11132668394561533,0.1618986543639283,0.65,0.768
Pterogobius_zonoleucus,Pseudolabrus_sieboldi,9,-3,0.48759568735547304,0.1299347182066198,0.176745850875022,0,0.763
Pterogobius_zonoleucus,Pseudolabrus_sieboldi,9,-2,0.41718319548191,0.13656459709504654,0.18538636905352318,0.01,0.955
Pterogobius_zonoleucus,Pseudolabrus_sieboldi,9,-1,0.39343087997261617,0.1374226088902771,0.18694340431768355,0.01,0.96
Pterogobius_zonoleucus,Pseudolabrus_sieboldi,9,0,0.33399338083312025,0.14411354235692428,0.18921710535904288,0.02,0.943
Pterogobius_zonoleucus,Rudarius_ercodes,9,-3,0.10946432822608829,0.046024065162015515,0.10703315000018354,0.23,0.254
Pterogobius_zonoleucus,Rudarius_ercodes,9,-2,0.1307617831898948,0.04347638027744129,0.1062857036385996,0.1,0.224
Pterogobius_zonoleucus,Rudarius_ercodes,9,-1,0.12407804029330725,0.04228810878043768,0.10662677599217013,0.22,0.272
Pterogobius_zonoleucus,Rudarius_ercodes,9,0,0.10988726939190231,0.0428512066856766,0.10755204233761223,0.45,0.315
Pterogobius_zonoleucus,Takifugu_poecilonotus,9,-3,-0.038887135931520156,0.16604566975747126,0.22340546309275391,0.54,0.223
Pterogobius_zonoleucus,Takifugu_poecilonotus,9,-2,0.050535509402536274,0.16345520670139,0.21677979528680213,0.33,0.066
Pterogobius_zonoleucus,Takifugu_poecilonotus,9,-1,0.0999647505526502,0.16092237966807774,0.21451451894563753,0.28,0.048
Pterogobius_zonoleucus,Takifugu_poecilonotus,9,0,0.1708236370993189,0.15468431055228898,0.20949772901870856,0.22,0.011
Pterogobius_zonoleucus,Acanthopagrus_schlegelii,9,-3,0.11629225871960425,0.08103982408378672,0.13531751009888382,0.66,0.723
Pterogobius_zonoleucus,Acanthopagrus_schlegelii,9,-2,0.1779724370865919,0.08002890489590037,0.13257096737689986,0.28,0.628
Pterogobius_zonoleucus,Acanthopagrus_schlegelii,9,-1,0.2559250343072659,0.08376963641423911,0.13118508521615263,0.14,0.562
Pterogobius_zonoleucus,Acanthopagrus_schlegelii,9,0,0.3185496269136683,0.0802930405212511,0.1284621825812504,0.04,0.31
Pterogobius_zonoleucus,Halichoeres_poecilopterus,9,-3,0.3156321939301402,0.11311442105696594,0.17888753658320944,0.35,0.292
Pterogobius_zonoleucus,Halichoeres_poecilopterus,9,-2,0.4055120863774571,0.10774249570983614,0.17318961738986072,0.1,0.143
Pterogobius_zonoleucus,Halichoeres_poecilopterus,9,-1,0.3915264087634085,0.11269115835963274,0.17665970461265498,0.07,0.126
Pterogobius_zonoleucus,Halichoeres_poecilopterus,9,0,0.31293245482459053,0.125454350736837,0.1924005327122189,0.26,0.198
Pterogobius_zonoleucus,Takifugu_niphobles,9,-3,-0.10727544861095592,0.13422003419451178,0.18795518412181433,0.84,0.373
Pterogobius_zonoleucus,Takifugu_niphobles,9,-2,-0.08464117699416997,0.13025070739624353,0.1936694901004875,0.95,0.52
Pterogobius_zonoleucus,Takifugu_niphobles,9,-1,-0.0399483361419992,0.1289178711917623,0.18794574797829708,0.86,0.391
Pterogobius_zonoleucus,Takifugu_niphobles,9,0,-0.13007773794125904,0.1252386313442762,0.1816839143150853,0.81,0.335
Pterogobius_zonoleucus,Halichoeres_tenuispinnis,9,-3,0.2947752772812609,0.09582445652102556,0.156200490946866,0.13,0.492
Pterogobius_zonoleucus,Halichoeres_tenuispinnis,9,-2,0.3363731639951212,0.09620681827662318,0.15552653497809835,0.1,0.432
Pterogobius_zonoleucus,Halichoeres_tenuispinnis,9,-1,0.3230397556432206,0.0985600925014914,0.15807644405908877,0.24,0.502
Pterogobius_zonoleucus,Halichoeres_tenuispinnis,9,0,0.2242434191372013,0.10435604687099538,0.16423193530846333,0.48,0.641
Pterogobius_zonoleucus,Girella_punctata,9,-3,0.48535163778213775,0.03641957328512975,0.05591288011593914,0,0.104
Pterogobius_zonoleucus,Girella_punctata,9,-2,0.5337263969536178,0.035496616308760026,0.05461776652849009,0,0.048
Pterogobius_zonoleucus,Girella_punctata,9,-1,0.5153304339450374,0.03957750867605243,0.08131866648399774,0,0.005
Pterogobius_zonoleucus,Girella_punctata,9,0,0.5376745070300514,0.03942591335066664,0.0839034241836002,0.02,0.018
Pterogobius_zonoleucus,Trachurus_japonicus,9,-3,0.39241972682118426,0.13363471012451847,0.18944227911382955,0.01,0.758
Pterogobius_zonoleucus,Trachurus_japonicus,9,-2,0.41552365515852163,0.12796986907467794,0.18648407706109363,0.02,0.765
Pterogobius_zonoleucus,Trachurus_japonicus,9,-1,0.4807612507195869,0.11262278181315832,0.17095184472789937,0,0.661
Pterogobius_zonoleucus,Trachurus_japonicus,9,0,0.4626092743813185,0.11437416334382425,0.17122974812594338,0,0.701
Pterogobius_zonoleucus,Pseudoblennius_cottoidae,9,-3,0.18005692622018177,0.10327859580785637,0.17739052870206876,0.08,0.566
Pterogobius_zonoleucus,Pseudoblennius_cottoidae,9,-2,0.1620164312739868,0.09717985672705969,0.1773704969131181,0.09,0.548
Pterogobius_zonoleucus,Pseudoblennius_cottoidae,9,-1,0.0993288995584582,0.10101379886968692,0.18029640777935307,0.18,0.527
Pterogobius_zonoleucus,Pseudoblennius_cottoidae,9,0,0.046636366824139304,0.10777643260171522,0.18480448525920512,0.41,0.539
Pterogobius_zonoleucus,Istigobius_hoshinonis,9,-3,0.05939374782974513,0.14177064371954354,0.1844023371972109,0.38,0.076
Pterogobius_zonoleucus,Istigobius_hoshinonis,9,-2,0.07013703330465293,0.1384772458866103,0.18390366779057984,0.4,0.063
Pterogobius_zonoleucus,Istigobius_hoshinonis,9,-1,0.06387017550972729,0.1354017491276596,0.17854763218103828,0.35,0.035
Pterogobius_zonoleucus,Istigobius_hoshinonis,9,0,-0.050585132493245505,0.13592178920656325,0.17934704457221165,0.53,0.115
Pterogobius_zonoleucus,Istigobius_campbelli,9,-3,0.31531142097414583,0.12488350599451435,0.21078931105691046,0.34,0.037
Pterogobius_zonoleucus,Istigobius_campbelli,9,-2,0.3498496242368274,0.12761892282674736,0.2087097005098327,0.2,0.026
Pterogobius_zonoleucus,Istigobius_campbelli,9,-1,0.2778983278641137,0.13832651135477153,0.2167157606182114,0.39,0.066
Pterogobius_zonoleucus,Istigobius_campbelli,9,0,0.1464631267750996,0.14768923642638265,0.22718509503401252,0.76,0.171
Pterogobius_zonoleucus,Pagrus_major,9,-3,0.13329354106546698,0.04114373761659404,0.09733095421973562,0.39,0.608
Pterogobius_zonoleucus,Pagrus_major,9,-2,0.16673951845064025,0.04078334232692209,0.09685233942774035,0.33,0.545
Pterogobius_zonoleucus,Pagrus_major,9,-1,0.16880058003008103,0.040096610739013494,0.09767862453261729,0.46,0.598
Pterogobius_zonoleucus,Pagrus_major,9,0,0.17635699274402464,0.039104429745071285,0.09698406172351125,0.35,0.532
Pterogobius_zonoleucus,Petroscirtes_breviceps,9,-3,0.40772394836548026,0.05661560307005542,0.12783387452613432,0,0.072
Pterogobius_zonoleucus,Petroscirtes_breviceps,9,-2,0.3902620453585642,0.05616010151248569,0.12923609521908946,0,0.081
Pterogobius_zonoleucus,Petroscirtes_breviceps,9,-1,0.3961443989158741,0.05421308496843644,0.12909260711198833,0,0.079
Pterogobius_zonoleucus,Petroscirtes_breviceps,9,0,0.41262621060937815,0.054407897046984406,0.12849129627931086,0,0.078
Pterogobius_zonoleucus,Ditrema_temmincki,9,-3,0.2649192903660476,0.06340295288734699,0.13485444259087428,0.06,0.236
Pterogobius_zonoleucus,Ditrema_temmincki,9,-2,0.3871521120624094,0.06503320013316308,0.1426364738404361,0,0.05
Pterogobius_zonoleucus,Ditrema_temmincki,9,-1,0.4766021160620691,0.06353239066928022,0.13613243882399131,0,0.014
Pterogobius_zonoleucus,Ditrema_temmincki,9,0,0.4372854417460059,0.07210127113899237,0.1390130581187016,0,0.022
Pterogobius_zonoleucus,Cryptocentrus_filifer,9,-3,0.004617925640989885,0.11118400571220889,0.15585935526815167,0.67,0.155
Pterogobius_zonoleucus,Cryptocentrus_filifer,9,-2,-0.0660043898212703,0.11675753718389073,0.15782587073233945,0.71,0.209
Pterogobius_zonoleucus,Cryptocentrus_filifer,9,-1,-0.024621395138976595,0.11541797115334525,0.15529821496803883,0.61,0.109
Pterogobius_zonoleucus,Cryptocentrus_filifer,9,0,6.112876248052008e-4,0.11195858160962181,0.1536358314279204,0.59,0.062
Pterogobius_zonoleucus,Hypodytes_rubripinnis,9,-3,0.08210942835474866,0.08776845710667383,0.1505273044570518,0.83,0.49
Pterogobius_zonoleucus,Hypodytes_rubripinnis,9,-2,0.009686756622622745,0.08341707123742884,0.13342779648165506,0.92,0.465
Pterogobius_zonoleucus,Hypodytes_rubripinnis,9,-1,-0.015342203438845061,0.07685191118365195,0.1288120654270774,0.73,0.289
Pterogobius_zonoleucus,Hypodytes_rubripinnis,9,0,-0.01385308051855724,0.07787546616149564,0.12797829252146767,0.64,0.211
Pterogobius_zonoleucus,Hexagrammos_agrammus,9,-3,0.13356345910290535,0.11283028301744188,0.16955196412808565,0.09,0.059
Pterogobius_zonoleucus,Hexagrammos_agrammus,9,-2,0.0694851100616186,0.1166613527943504,0.17253666821827335,0.3,0.097
Pterogobius_zonoleucus,Hexagrammos_agrammus,9,-1,0.035749443943734714,0.11520132874934076,0.17390388058401715,0.48,0.104
Pterogobius_zonoleucus,Hexagrammos_agrammus,9,0,0.11524550227689186,0.10906268372277683,0.1703531969402901,0.2,0.047
Pterogobius_zonoleucus,Stephanolepis_cirrhifer,9,-3,0.164588329552151,0.045276245966928176,0.11104252772449326,0.05,0.2
Pterogobius_zonoleucus,Stephanolepis_cirrhifer,9,-2,0.19288789673319234,0.04366450845934821,0.11038336189838975,0.01,0.189
Pterogobius_zonoleucus,Stephanolepis_cirrhifer,9,-1,0.14221410820032385,0.0430395566280972,0.11182978098758269,0.14,0.202
Pterogobius_zonoleucus,Stephanolepis_cirrhifer,9,0,0.19646701200260355,0.03769756496114672,0.10924316628372548,0,0.126
Pseudoblennius_cottoidae,Tridentiger_trigonocephalus,10,-3,0.12707288806118625,0.09120330197037389,0.14619574143970054,0.13,0.268
Pseudoblennius_cottoidae,Tridentiger_trigonocephalus,10,-2,0.11875120242342026,0.09261044968760586,0.14694200314864875,0.21,0.267
Pseudoblennius_cottoidae,Tridentiger_trigonocephalus,10,-1,0.14259104004102455,0.09138676369836529,0.14569105212409417,0.12,0.199
Pseudoblennius_cottoidae,Tridentiger_trigonocephalus,10,0,0.12872199393083475,0.0932994336550413,0.14647691029770984,0.15,0.257
Pseudoblennius_cottoidae,Acentrogobius_pflaumii,10,-3,0.15566850260416648,0.12368634244179548,0.16717904393184022,0.25,0.467
Pseudoblennius_cottoidae,Acentrogobius_pflaumii,10,-2,0.17813374328863932,0.1232946620317558,0.16612003327723399,0.15,0.335
Pseudoblennius_cottoidae,Acentrogobius_pflaumii,10,-1,0.1567831678415984,0.12546764783366526,0.16761856199035172,0.2,0.436
Pseudoblennius_cottoidae,Acentrogobius_pflaumii,10,0,0.12780498263219456,0.12679196655153133,0.1688746645321942,0.25,0.506
Pseudoblennius_cottoidae,Sebastes_inermis,10,-3,0.2144037010488587,0.09701184778707315,0.1446539969678744,0.37,0.849
Pseudoblennius_cottoidae,Sebastes_inermis,10,-2,0.19449021404219027,0.09830292209920584,0.14530670665931528,0.35,0.793
Pseudoblennius_cottoidae,Sebastes_inermis,10,-1,0.2048173556958954,0.09687002454765396,0.14513111238871362,0.35,0.783
Pseudoblennius_cottoidae,Sebastes_inermis,10,0,0.24164168540843148,0.09461992212424282,0.14311304665742916,0.24,0.663
Pseudoblennius_cottoidae,Pseudolabrus_sieboldi,10,-3,0.7207575920392991,0.1027265375489806,0.13661681108688606,0,0.124
Pseudoblennius_cottoidae,Pseudolabrus_sieboldi,10,-2,0.7056294079607536,0.10461301856365746,0.13977475392776978,0,0.141
Pseudoblennius_cottoidae,Pseudolabrus_sieboldi,10,-1,0.6822085496921952,0.1071103899631231,0.14363985473275526,0,0.259
Pseudoblennius_cottoidae,Pseudolabrus_sieboldi,10,0,0.6761395579753438,0.10725256366858926,0.1446545645511533,0,0.322
Pseudoblennius_cottoidae,Rudarius_ercodes,10,-3,0.26183240874208863,0.042192857341736965,0.10304709421669905,0.02,0.18
Pseudoblennius_cottoidae,Rudarius_ercodes,10,-2,0.19852748966202372,0.042071939404623025,0.10549141764683334,0.2,0.417
Pseudoblennius_cottoidae,Rudarius_ercodes,10,-1,0.2732463741187046,0.04081537769955163,0.10293314089678991,0.04,0.156
Pseudoblennius_cottoidae,Rudarius_ercodes,10,0,0.2937696219446451,0.04025730424940459,0.10218376547983078,0.01,0.099
Pseudoblennius_cottoidae,Takifugu_poecilonotus,10,-3,0.18660187876199397,0.15667376880600736,0.21108309029090624,0.28,0.216
Pseudoblennius_cottoidae,Takifugu_poecilonotus,10,-2,0.14733302181673824,0.16068653355799706,0.2115774180885382,0.29,0.238
Pseudoblennius_cottoidae,Takifugu_poecilonotus,10,-1,0.12647909081633618,0.16226209096169503,0.21138672884171128,0.19,0.187
Pseudoblennius_cottoidae,Takifugu_poecilonotus,10,0,0.10261904878074125,0.16481183402730357,0.21115145173513533,0.21,0.211
Pseudoblennius_cottoidae,Acanthopagrus_schlegelii,10,-3,0.45184850485506395,0.06808966467024509,0.11462704171007934,0,0.06
Pseudoblennius_cottoidae,Acanthopagrus_schlegelii,10,-2,0.4640959784259495,0.0662858845274758,0.10948648020977612,0,0.058
Pseudoblennius_cottoidae,Acanthopagrus_schlegelii,10,-1,0.475763217090821,0.06769278288143743,0.11436808449668785,0,0.055
Pseudoblennius_cottoidae,Acanthopagrus_schlegelii,10,0,0.4982156108442943,0.0668842378442218,0.11420696792278313,0,0.059
Pseudoblennius_cottoidae,Halichoeres_poecilopterus,10,-3,0.5117443468474597,0.10724308198714437,0.1658031995878266,0.06,0.101
Pseudoblennius_cottoidae,Halichoeres_poecilopterus,10,-2,0.4341809204837994,0.11088944716114303,0.1714134990689406,0.1,0.269
Pseudoblennius_cottoidae,Halichoeres_poecilopterus,10,-1,0.3881241549676349,0.11511890699585577,0.17601866664412258,0.03,0.342
Pseudoblennius_cottoidae,Halichoeres_poecilopterus,10,0,0.3421301832099665,0.11984671109169509,0.1873450783121764,0.09,0.444
