b12,p_noise,o_noise,indirect,direct
-0.172642418007294,0.0085,0.056,0.236723168350714,0.222971265456153
-0.0237401044158089,0.0085,0.056,0.258168794141049,0.159404016358539
0.0731514575765879,0.0085,0.056,0.208501244015963,0.159039658063069
-0.16486202847462,0.0085,0.056,0.20768876389526,0.232986923863333
0.0739618122123817,0.0085,0.056,0.20843328714308,0.299994284530175
-0.184852691719903,0.0085,0.056,0.266000705145553,0.116043434757888
0.038545352450755,0.0085,0.056,0.176709350250327,0.216749822418666
0.06867577027984,0.0085,0.056,0.212589992260997,0.205183529354688
-0.0956034674866375,0.0085,0.056,0.251670092957675,0.150049562315973
0.0923300395315962,0.0085,0.056,0.225992099068906,0.221590425331715
-0.395234974757626,0.0085,0.056,0.408517169554111,0.227331111554314
-0.189528700417693,0.0085,0.056,0.204510699659079,0.111169518584724
0.00577811034572397,0.0085,0.056,0.25477359604574,0.20852050901919
0.350681343754575,0.0085,0.056,0.345333941872062,0.540588885585075
-0.153142337640946,0.0085,0.056,0.212620923436033,0.141835076137889
-0.15115260392991,0.0085,0.061,0.23668213481382,0.122873070969372
-0.125938526049867,0.0085,0.061,0.213008740770632,0.126011211162094
-0.00504861260297684,0.0085,0.061,0.217780042887794,0.168402779128181
-0.18923260199174,0.0085,0.061,0.229077349263193,0.141489109786047
8.17231332793279e-4,0.0085,0.061,0.331440571546189,0.601699796330138
0.319826363863867,0.0085,0.061,0.180682554875909,0.168580447638794
0.280524188545558,0.0085,0.061,0.165666237770323,0.128666903062187
-0.188666894174161,0.0085,0.061,0.251846596688175,0.10098934867993099
-0.473572514453508,0.0085,0.061,0.279781023896292,0.130302837374776
0.0398491695011273,0.0085,0.061,0.185821664587801,0.140611047891945
0.146267227237022,0.0085,0.061,0.187680696687397,0.155531668773445
-0.241895196471869,0.0085,0.061,0.224864752342415,0.115971494320966
0.0535432318772375,0.0085,0.061,0.168692578071865,0.175582875442381
0.0282007827335399,0.0085,0.061,0.208867555825713,0.154815189577157
0.37331384570989,0.0085,0.061,0.151662034890074,0.168927069095653
-0.0807951336195913,0.0085,0.061,0.2287899257505,0.142527123127569
-0.193447312612709,0.0085,0.061,0.215135991424754,0.200210035098538
-0.180635276964131,0.0085,0.061,0.24554215744822,0.2165430746673
0.00622216977137301,0.0085,0.061,0.208208961422852,0.157107991676681
0.271059892541124,0.0085,0.061,0.225526608655757,0.232511143924445
-0.176047429763549,0.0085,0.061,0.286767248027631,0.0747089088413876
-0.0793956854663555,0.0085,0.061,0.203575839149671,0.11882422026461
0.200440926365301,0.0085,0.061,0.183142621106819,0.0736027946663271
0.0379787277207397,0.0085,0.061,0.229837827349779,0.147904506540077
-0.0180808600503916,0.0085,0.061,0.189036885662769,0.13174906370047
-0.252584578543218,0.0085,0.061,0.243502522599717,0.207701885700158
-0.0709193049717921,0.0085,0.061,0.223792102096367,0.13507794926878
0.0612326349459772,0.0085,0.061,0.200207083752265,0.130277627085202
-0.142554357010266,0.0085,0.061,0.195463162737687,0.136366556868653
-0.0109315508526248,0.0085,0.061,0.202173653525674,0.113005845525755
0.338456730364963,0.0085,0.061,0.23676177144848,0.167606470710788
-0.00419797579276973,0.0085,0.061,0.220460462312072,0.181856681227313
-0.145592645585913,0.0085,0.061,0.29638341998819,0.237515494122086
-0.010631641061475,0.0085,0.061,0.206806984338009,0.145243939058953
-0.34371245068036,0.0085,0.061,0.279053856218372,0.223460112292581
-0.0691537306390978,0.0085,0.061,0.195045874468606,0.113995819225048
-0.0644607230372057,0.0085,0.061,0.242450129647503,0.0994826764744477
-0.0247105731240235,0.0085,0.061,0.227614773102953,0.216348771833933
-0.0956995537787836,0.0085,0.061,0.211567942927084,0.15242416459990701
-0.23077767732116,0.0085,0.061,0.303279850458543,0.18545371301767
0.170205272046441,0.0085,0.061,0.212946643226229,0.217883352513941
-0.00915021996752241,0.0085,0.061,0.225141957186436,0.135925847749505
-0.0596261889990603,0.0085,0.061,0.21860429802699,0.156086487798899
-0.0678243322277167,0.0085,0.061,0.203689131323239,0.142253216507697
0.133336133131789,0.0085,0.061,0.19527774184294,0.12909541067707
-0.21712519960179,0.0085,0.061,0.267655165530349,0.191805471744235
-0.0249609798240645,0.0085,0.061,0.206554504934392,0.141095686291066
0.0895695430470607,0.0085,0.061,0.183661484681681,0.0907030022162056
-0.0597684874579583,0.0085,0.061,0.221633937061368,0.190299153496054
0.173463670230743,0.0085,0.061,0.220104450856835,0.15671794792534
-0.0640111418031497,0.0085,0.061,0.213638034569091,0.169824460535155
0.0584829754376628,0.0085,0.061,0.205687739783175,0.112384302386403
0.247452422867531,0.0085,0.061,0.164821251393195,0.14195747751016
-0.00329030782626239,0.0085,0.061,0.221749149431881,0.163877525673842
-0.0188672451278671,0.0085,0.061,0.225425097297527,0.147177539075961
0.0226932414214222,0.0085,0.061,0.198899553163377,0.134649626757307
-0.183383472747585,0.0085,0.061,0.203308233692256,0.133145253404473
0.00573610093752844,0.0085,0.061,0.205667065106673,0.176935438686562
-0.0661894896154582,0.0085,0.061,0.22502885408859,0.175179574209594
-0.0176294900846752,0.0085,0.061,0.204458508583768,0.164020590116198
-0.0454394966752703,0.0085,0.061,0.19179888558989,0.0891256890713377
-0.196883013801974,0.0085,0.061,0.221299518900912,0.123610082883691
-0.0370327611715878,0.0085,0.061,0.216608472822474,0.181589833663398
-0.504619526495564,0.0085,0.061,0.291194412042325,0.133032940023163
0.324868266275758,0.0085,0.061,0.183942161445885,0.406619213555662
-0.216671679297484,0.0085,0.061,0.236597488312831,0.136974991141598
-0.0321123333805583,0.0085,0.061,0.224480418339469,0.148875425420108
0.113388279086523,0.0085,0.061,0.220659468959387,0.163174787492892
-0.269050936670725,0.0085,0.061,0.244311238261368,0.117347425000425
0.227605396370063,0.0085,0.061,0.202625628038747,0.18425608207864
0.0886769307618139,0.0085,0.061,0.446392563375247,0.500887926501498
-0.0622265392585136,0.0085,0.061,0.209669449442518,0.174722885712568
0.223005712505284,0.0085,0.061,0.174972998070374,0.106164049536427
-0.111836934063714,0.0085,0.061,0.21072739257893,0.12071317336833
-0.0336662791794224,0.0085,0.061,NA,NA
-0.0269233869038327,0.0085,0.061,0.234747858465465,0.206459515818576
0.330703907743802,0.0085,0.061,0.194212155455649,0.136172278521265
0.18558369888541,0.0085,0.061,0.189077935441852,0.111525477931469
0.0192084212171244,0.0085,0.061,0.18095858204208,0.167185134442326
-0.0747595998802342,0.0085,0.061,0.236241852197153,0.136420826569233
0.229422517913089,0.0085,0.061,0.186065439598907,0.190764398143462
-0.319169267485618,0.0085,0.061,0.238344777596218,0.206839650569784
-0.314328119461371,0.0085,0.061,0.275404779852949,0.16600361079664
-0.448871298085884,0.0085,0.061,0.276633734648216,0.100317454082879
-0.0256588645876756,0.0085,0.061,0.189859380947885,0.140619191376573
0.273954399430594,0.0085,0.061,0.233532030863266,0.167918660268146
-0.15623795739352,0.0085,0.061,0.243576970689716,0.185230175340538
-0.340914922346715,0.0085,0.061,0.290116889113382,0.148594584135562
-0.150508725378632,0.0085,0.061,0.226771365127806,0.193277859557826
-0.0602066555557795,0.0085,0.061,NA,NA
-0.33917221695007,0.0085,0.061,0.255572599657997,0.142705431052638
-0.352679791154171,0.0085,0.061,0.261266011797729,0.159942205938591
0.0676124775167989,0.0085,0.061,0.204771022232669,0.157585731768602
-0.218144202496111,0.0085,0.061,0.273367689547037,0.1595835771793
0.278628384654577,0.0085,0.061,0.204771714157004,0.201778171007363
0.174274887172955,0.0085,0.061,0.388688707117762,0.0900844589802318
-0.0614124081674083,0.0085,0.061,0.200713866421094,0.214303424162846
-0.042355409182231,0.0085,0.061,0.234984667838493,0.177497134054144
0.00295029427867044,0.0085,0.061,0.220289739932643,0.14573743570218
0.0989040054083482,0.0085,0.061,0.243773188395171,0.199052755567535
-0.0868791145869116,0.0085,0.066,0.20663244518231,0.0752719173335543
0.21786364137336,0.0085,0.066,0.202134956039879,0.190711521686365
0.379053767946959,0.0085,0.066,0.167169495949326,0.25949202979506
-0.00793324078773248,0.0085,0.066,0.22655508517308,0.208408583273127
0.022610827109854702,0.0085,0.066,0.219181246512944,0.124280334154327
0.0904812923324111,0.0085,0.066,0.204206423201695,0.148839805760225
0.0181168835106904,0.0085,0.066,0.266805669501005,0.108327225943984
0.118883554368908,0.0085,0.066,0.205198953948346,0.224916931958765
0.0869862243674905,0.0085,0.066,0.159040298080764,0.09295710555936
-0.205936015736585,0.0085,0.066,0.234680678742328,0.174493743738271
0.167226830835418,0.0085,0.066,0.351171928435422,0.478884961847565
0.267014923960807,0.0085,0.066,0.159147368234734,0.174266600246343
0.0520925852810242,0.0085,0.066,0.190817745429483,0.158897211426486
0.0346126630742648,0.0085,0.066,0.217024615233354,0.101155430127736
0.0874849803149608,0.0085,0.066,0.220698025881053,0.202629367029037
-0.0775793129731595,0.0085,0.066,0.238457537598436,0.172214746353783
0.283826569363248,0.0085,0.066,0.194985559014153,0.190475688163507
-0.0628158481242728,0.0085,0.066,0.236739470978921,0.208263466260104
-0.187846045297266,0.0085,0.066,0.316834151785231,0.22530914397676
-0.343760826353323,0.0085,0.066,0.293726306868159,0.178905538800415
0.157094359402457,0.0085,0.066,0.20535140371063,0.183550351101738
0.246149498430161,0.0085,0.066,0.166792597385352,0.138109208014569
0.123113114726358,0.0085,0.066,0.216571112487038,0.211701684436022
-0.0837430496627566,0.0085,0.066,0.23213566807139,0.19606825708398
-0.158875503682371,0.0085,0.066,0.21418217439824,0.142848943108143
-0.202846412993206,0.0085,0.066,0.283810134274536,0.12566613012872
-0.250896775213261,0.0085,0.066,0.273068265636637,0.209138112972258
0.281776110580522,0.0085,0.066,0.286463851168792,0.437670849166115
0.282388335218454,0.0085,0.066,0.175554923136087,0.138884245956356
0.14667057714279,0.0085,0.066,0.254575731821452,0.244134176874677
0.0116100237694115,0.0085,0.066,0.212877489993337,0.197202399478585
0.0844177028534313,0.0085,0.066,0.240512869894708,0.224087620493279
0.224471078753042,0.0085,0.066,0.186489192984239,0.152012749431108
0.075286649266321,0.0085,0.066,0.165161888707134,0.0674114775868527
-0.374771415092941,0.0085,0.066,0.270745120190533,0.195553060861146
0.183908526512164,0.0085,0.066,0.176745559112854,0.113089192878892
-0.0310536978393624,0.0085,0.066,0.21238394578294,0.127575600465385
-0.0304494131932241,0.0085,0.066,0.193926826500943,0.142443026162266
0.35751538557509,0.0085,0.066,0.145807985392625,0.171212952297886
0.154764858579583,0.0085,0.066,0.20885349721226,0.19715291483313
0.101097936605828,0.0085,0.066,0.15184440194104,0.182500865414906
0.0143247532906512,0.0085,0.066,0.265198505438119,0.245887349116444
0.235090618950776,0.0085,0.066,0.18302138870858,0.167089353458259
0.0291570462845205,0.0085,0.066,0.192580998220091,0.209570158419691
0.248668277769126,0.0085,0.066,0.134338651389596,0.12295669506843
-0.172392330572367,0.0085,0.066,0.351215432030399,0.201287482727556
0.242720858221772,0.0085,0.066,0.201974150387144,0.173200312925427
-0.398309796148758,0.0085,0.066,0.283432119448271,0.169910256904691
-0.0989750865168406,0.0085,0.066,0.200883448503955,0.144258082189685
0.0379642242418462,0.0085,0.066,0.195777679643167,0.158701528557753
0.0401568703788663,0.0085,0.066,0.250486468125079,0.115910465870742
0.0718625303441754,0.0085,0.066,0.18132414922604,0.148210545224143
-0.479230218000273,0.0085,0.066,0.2739594990773,0.181427180338855
-0.0783330813586786,0.0085,0.066,0.329190431110762,0.192523659897422
-0.120591727056073,0.0085,0.066,0.220565671112469,0.128812059377501
0.0597416032542509,0.0085,0.066,NA,NA
-0.0211164340252961,0.0085,0.066,0.202652689662775,0.154813197888011
-0.025996406415988,0.0085,0.066,0.180847750038421,0.171844258649307
-0.0886238190049114,0.0085,0.066,0.262393242108936,0.14412714706649
0.182728400349067,0.0085,0.066,0.207752837942483,0.187805365464092
0.00221061883228735,0.0085,0.066,0.216151560371884,0.164429540921761
-0.00965170613370973,0.0085,0.066,0.220966362709364,0.186666110277351
-0.0238501176238352,0.0085,0.066,0.224020954156907,0.185332375131418
-0.03925639523626,0.0085,0.066,0.201604596559579,0.133508525985785
-0.0936107429789277,0.0085,0.066,0.189723589325633,0.110087334950737
0.108698626793388,0.0085,0.066,0.230346739785625,0.187721121443995
-0.156747655839866,0.0085,0.066,0.221558411028061,0.0782280621413661
0.0273739741875578,0.0085,0.066,0.19107477535332,0.13132769212717
0.0542950959191175,0.0085,0.066,0.185062940039005,0.134354855020863
0.155028510649328,0.0085,0.066,0.204328905710339,0.190066541019304
0.0725269874946402,0.0085,0.066,0.202816777508317,0.205956347721186
-0.22463238170309,0.0085,0.066,0.236952401679253,0.199183354115925
-0.0776344510993496,0.0085,0.066,0.232324615004414,0.135633460112181
0.15888876030014,0.0085,0.066,0.205623218510716,0.19130935694172
-0.308607513326758,0.0085,0.066,0.274303196758371,0.41985203810208
-0.0113891747377159,0.0085,0.066,0.206510511978079,0.170004486205816
0.0985561349199194,0.0085,0.066,0.201709212061094,0.166427130216793
-0.253021982489151,0.0085,0.066,0.231106511967081,0.134668612466995
0.0647144918427724,0.0085,0.066,0.17710394493476,0.103417776042658
0.257146935430262,0.0085,0.066,0.178321910943562,0.124675280326119
-0.0991298630262587,0.0085,0.066,0.215160920567856,0.06683289322167
0.0699376743282435,0.0085,0.066,0.182041379786008,0.112915311858127
-0.198546523447782,0.0085,0.066,0.25667761002504,0.153824642866932
-0.286212201279683,0.0085,0.066,0.347583133440829,0.184971156354315
0.0279509875675117,0.0085,0.066,0.241660969255657,0.23734506144306
-0.236207054399964,0.0085,0.066,0.250361649624553,0.100713171895301
0.15805425066107,0.0085,0.066,0.202533358220094,0.147131671433338
0.0147079860828525,0.0085,0.066,0.195854987001261,0.157057932977344
-0.0185232686708662,0.0085,0.066,0.221886349405763,0.117238967644627
-0.114632360487155,0.0085,0.066,0.248686987838604,0.26931554641633
-0.250980156691082,0.0085,0.066,0.231161908333471,0.0911785008189826
0.300456763787381,0.0085,0.066,0.173225132774714,0.149686119987472
0.153930097149366,0.0085,0.066,0.21209411150257,0.174446527598226
-0.248901634272432,0.0085,0.066,0.217408113412017,0.076789686721131
0.162873196727889,0.0085,0.066,0.193239750023399,0.113407896303976
0.288899573732297,0.0085,0.066,0.172735738826323,0.165969358295329
-0.127067118452295,0.0085,0.066,0.225519934013239,0.147618580821059
0.326018170920491,0.0085,0.066,0.177100678567774,0.149568252619088
0.0350680597985709,0.0085,0.066,NA,NA
0.00583268477749202,0.0085,0.066,0.196938723271674,0.138219881937766
-0.0862791109394771,0.0085,0.071,0.268664759027345,0.179247986059253
-0.0607875662235276,0.0085,0.071,0.239422861263193,0.158326806927931
0.0091468481636781,0.0085,0.071,0.208027128403004,0.17160436985903
-0.479740703220324,0.0085,0.071,0.365004338500761,0.225152432520251
-0.0560139045407877,0.0085,0.071,0.23184227112773,0.173983012045643
0.366794278729785,0.0085,0.071,0.176533364549225,0.159582705214647
0.0180331493945562,0.0085,0.071,0.215885774047533,0.101317699757648
0.0573399247666434,0.0085,0.071,0.175286698979675,0.161795484800982
0.140535778260001,0.0085,0.071,0.227408968368109,0.114810611627452
0.122323295779908,0.0085,0.071,0.273967543055571,0.479904258150558
0.167358584471128,0.0085,0.071,0.188936594109977,0.127310148496104
0.200029926452581,0.0085,0.071,0.196803110051946,0.150273798046462
-0.128923454338393,0.0085,0.071,0.217082135722734,0.101743923692683
0.0321693622474903,0.0085,0.071,0.186616132593792,0.128714433519231
0.0224790589945534,0.0085,0.071,0.22871383597656,0.142183962120296
0.0785626161754308,0.0085,0.071,0.211724715127988,0.220095303994712
0.291037914551207,0.0085,0.071,0.172025415516077,0.147803345357971
-0.0964048828484931,0.0085,0.071,0.246917150323043,0.219401200128237
0.154935729427158,0.0085,0.071,0.190020895613368,0.145780690023676
-0.413959701485379,0.0085,0.071,0.264848977315591,0.0885654003008054
0.0940385947828201,0.0085,0.071,0.185725673119352,0.172535599056271
-0.269415792414812,0.0085,0.071,0.276485615674099,0.135293651016237
0.259490373518206,0.0085,0.071,0.190849048099692,0.160767479838085
0.419242097957837,0.0085,0.071,0.192568942455963,0.180091440644291
0.194154113862163,0.0085,0.071,0.21238672300328,0.168163781809278
0.139168820281443,0.0085,0.071,0.244311625424388,0.112040287733546
-0.116905766030561,0.0085,0.071,0.241013009188371,0.133076909979569
-0.116920728785263,0.0085,0.071,0.206141985327758,0.190090446126996
-0.165696863728506,0.0085,0.071,0.225508689509119,0.15080524494960099
0.0760150227114802,0.0085,0.071,0.207697318051483,0.189364743386471
-0.282846376314109,0.0085,0.071,0.287711094729412,0.182164131842442
0.317098599835067,0.0085,0.071,0.272240384214047,0.251136729999836
-0.0348282145377379,0.0085,0.071,0.223086002219687,0.190077157447255
-0.263623858235981,0.0085,0.071,0.249269973181975,0.120885676645744
0.333373101570783,0.0085,0.071,0.21198012390819,0.177379261489167
0.132109086117687,0.0085,0.071,0.206508120222795,0.158022879491682
0.227277742626382,0.0085,0.071,0.161363585245262,0.113133258101798
-0.337693713325219,0.0085,0.071,0.250913567243839,0.153748832419867
0.207197018344289,0.0085,0.071,0.240898759272727,0.202823953917214
0.169105452934288,0.0085,0.071,0.248029975017254,0.311229380872297
-0.0236875543554709,0.0085,0.071,0.29370265154294,0.175959504002005
-0.0860343137025976,0.0085,0.071,0.249265918132829,0.123207352675082
-0.164635629587719,0.0085,0.071,NA,NA
0.0631682506502832,0.0085,0.071,0.227704309578177,0.23856421010306
-0.392706519524738,0.0085,0.071,0.262366944113646,0.147518662022069
0.0276823066748441,0.0085,0.071,0.178963343940695,0.113228936764184
0.0694914387110494,0.0085,0.071,0.214751942405715,0.196445761965198
-0.146394184758419,0.0085,0.071,0.208325798121201,0.128486674756326
-0.0235167262929086,0.0085,0.071,0.257595541018705,0.191045703402969
0.099473862764217,0.0085,0.071,0.185090100438226,0.160882239105766
0.618944081953265,0.0085,0.071,0.162995260459377,0.168139595557116
0.451101382049971,0.0085,0.071,0.244065227872786,0.273651795523195
-0.165661407659666,0.0085,0.071,0.206296262998654,0.0832679779509919
-0.383399401741241,0.0085,0.071,0.276205845434246,0.170984516265136
-0.174211705563974,0.0085,0.071,0.252736211063431,0.149260182664829
-0.178130247008932,0.0085,0.071,0.208061878278529,0.12482876644509
0.0658535980798094,0.0085,0.071,0.197010383587813,0.137528079622002
0.212644339178158,0.0085,0.071,0.211699394951943,0.207200838029488
-0.0770725540623025,0.0085,0.071,0.263735225841326,0.177976948923503
-0.00952386949714545,0.0085,0.071,0.221348890004687,0.185716783970289
0.0893165605179463,0.0085,0.071,0.17395881165753,0.0748187929899403
-0.159419129277402,0.0085,0.071,0.279959702989853,0.238922732233158
-0.0555288453378422,0.0085,0.071,0.220322379864929,0.177752628500557
0.335193036576929,0.0085,0.071,0.199891295727864,0.206543405678154
-0.152032690852179,0.0085,0.071,NA,NA
0.49222879579922,0.0085,0.071,0.167277524266367,0.167444563937718
-0.257157138196636,0.0085,0.071,0.227317660035631,0.114793774910082
0.154724380606805,0.0085,0.071,0.272830109312461,0.0929781932514667
-0.0707057040938295,0.0085,0.071,0.253328326870398,0.197893241694487
0.372545698906715,0.0085,0.071,0.191043951265592,0.0679424797378526
0.0953413414988941,0.0085,0.071,0.217769911322859,0.201617126806511
0.116465993732389,0.0085,0.071,0.200738508093507,0.266507384345466
0.186441734858838,0.0085,0.071,0.160834226527624,0.151788133993512
0.178648080708287,0.0085,0.071,0.187170065431738,0.146317054352341
0.178169333741897,0.0085,0.071,0.207154776361731,0.167863883465261
-0.120852343298281,0.0085,0.071,0.215803295387432,0.125122888071756
0.386470403903739,0.0085,0.071,0.194967325762762,0.174172705595134
0.0280042611920184,0.0085,0.071,0.213507243293234,0.187081710367955
0.0532408363712272,0.0085,0.071,0.226406031972507,0.148070528982084
-0.277367361082879,0.0085,0.071,0.243610090071464,0.149750948352965
0.0715321165014337,0.0085,0.071,NA,NA
0.0940968992883234,0.0085,0.071,0.199861440266676,0.139195474445848
0.0434532407207258,0.0085,0.071,0.200246431417447,0.156486705319141
-0.5921007944006,0.0085,0.071,0.337599400235021,0.113065543118291
-0.33325980289092,0.0085,0.071,0.263074069248781,0.136676209340484
-0.0399928327527031,0.0085,0.071,0.238202806526894,0.0589007712010644
-0.025415861733419,0.0085,0.071,0.203111716391458,0.145957755881129
0.149190121521323,0.0085,0.071,0.213532569647732,0.194648882474162
0.0683390153972791,0.0085,0.071,0.211430269404372,0.153628451692434
0.236076728254489,0.0085,0.071,0.206557020640644,0.192362739169927
0.0420975047309869,0.0085,0.071,0.378604538257713,0.588933144605543
-0.0677897220241472,0.0085,0.071,0.221318574600382,0.181954699739561
-0.149713828855112,0.0085,0.071,0.221309744151357,0.0980914976503688
0.415029872857848,0.0085,0.071,0.181078578087711,0.157304934957335
-0.208088101562221,0.0085,0.071,0.249506066359269,0.192429583310423
0.258480372965213,0.0085,0.071,0.174946606316694,0.146193949571189
0.294267177240524,0.0085,0.071,0.211040602237478,0.15434395445295
-0.121366446710727,0.0085,0.071,0.242144458178452,0.0543728574108432
0.303451861589762,0.0085,0.071,0.151427468436853,0.136051127692275
0.096704904244929,0.0085,0.071,0.244833815579839,0.196663734496646
-0.0848690402584673,0.0085,0.076,0.233802657833964,0.189221529606495
-0.268025323192925,0.0085,0.076,0.23103802860057,0.0837975190408377
-0.0381724971946208,0.0085,0.076,0.216678677405781,0.176324726438161
-0.159414156020249,0.0085,0.076,0.249208714128989,0.118806941886485
0.104496686273528,0.0085,0.076,0.283748177111177,0.238924705842742
-0.21454192316847,0.0085,0.076,0.264972224009395,0.213956337228348
0.00607953036822275,0.0085,0.076,0.205147571087421,0.36055160479315
0.262157104164784,0.0085,0.076,0.233992044870439,0.193837838879717
0.170020223533351,0.0085,0.076,0.179642372685193,0.112145126254515
-0.0544193829525472,0.0085,0.076,0.24700753763223,0.0919723465210097
-0.340122438720261,0.0085,0.076,0.333205485276721,0.0984668487517107
0.353490539189612,0.0085,0.076,0.344696049316724,0.285733375943722
-0.0484273641692702,0.0085,0.076,0.234841000529285,0.115225789072196
-0.0395308282539173,0.0085,0.076,0.256821311242145,0.192035087797214
-0.177373287467313,0.0085,0.076,0.275058429670119,0.111884225493671
-0.156865383730908,0.0085,0.076,NA,NA
0.122465837948678,0.0085,0.076,0.231550115016292,0.219320070166491
0.110162241481998,0.0085,0.076,0.196365148388977,0.155983710446371
0.130269552670003,0.0085,0.076,0.199556860555776,0.140021323010064
-0.0899654809549026,0.0085,0.076,0.206259056314369,0.195592099961353
0.0567432623677764,0.0085,0.076,0.204903120295311,0.088012208103322
0.290291629440284,0.0085,0.076,0.192009739220548,0.214805768702388
0.0096108295240772,0.0085,0.076,0.205376638485562,0.142965465131356
-0.299557393292466,0.0085,0.076,0.245745651312365,0.107067974902247
-0.10369174288133,0.0085,0.076,0.269726921070647,0.12138173326083
-0.0417581510385676,0.0085,0.076,0.164222339478667,0.164722347698468
-0.0928716043095187,0.0085,0.076,0.226317076610054,0.163578960300045
0.316073089392271,0.0085,0.076,0.186858835311219,0.151508126350691
0.163207611890588,0.0085,0.076,0.204157257372088,0.112738964746126
0.16567193131037,0.0085,0.076,0.173089451919209,0.172769779768503
-0.240717351940158,0.0085,0.076,0.238876314500801,0.101280603300318
-0.00882693807110639,0.0085,0.076,0.22771126375986,0.215133384277206
0.128520930471133,0.0085,0.076,0.231614317757655,0.249623041810832
0.100931303585848,0.0085,0.076,0.206663748590915,0.151610798803272
0.25783482501008,0.0085,0.076,0.213876964085088,0.184430940045257
-0.150015273868114,0.0085,0.076,NA,NA
-0.0768188463479994,0.0085,0.076,0.295695108687298,0.173441543170166
0.10799312600329,0.0085,0.076,0.217227692155711,0.151464044170869
-0.0499616952619917,0.0085,0.076,0.237239339575402,0.184651890297998
-0.0837626057714465,0.0085,0.076,0.208358480033967,0.160958972615664
-0.0189905430429443,0.0085,0.076,0.21715803397551,0.142404590862551
-0.313905302341216,0.0085,0.076,0.241674490643946,0.115795686786822
-0.249236890450104,0.0085,0.076,0.302716466895675,0.0433359762545542
-0.31539964140304,0.0085,0.076,0.264681004827909,0.0881097279490433
-0.181443968730385,0.0085,0.076,0.209028251147648,0.230259291915803
0.15669113917783,0.0085,0.076,0.184445452885233,0.147747091083449
0.436997650020955,0.0085,0.076,0.200102577807517,0.14931377902666
-0.127900139806437,0.0085,0.076,0.192500281001312,0.0680244848855067
0.157057534921247,0.0085,0.076,0.202573395714017,0.202503276976412
-0.135046960419801,0.0085,0.076,0.218671524825173,0.0798460392284409
-0.296409857810967,0.0085,0.076,0.245927390629568,0.130680540766715
0.466034319039279,0.0085,0.076,0.156575456870804,0.116160023120332
-0.226829301233418,0.0085,0.076,0.196538396490358,0.117988268649764
-0.077290338629921,0.0085,0.076,0.229450205482521,0.110452311184799
-0.160859880940209,0.0085,0.076,0.24850653642845,0.0917593651860335
-0.22156352531557,0.0085,0.076,0.242349913159985,0.176059420556343
-0.00256994096218001,0.0085,0.076,0.204565082681752,0.139914890340802
0.152854489408005,0.0085,0.076,0.180183746704562,0.10184073466348
0.0649254307978702,0.0085,0.076,0.242883300003117,0.435393043277406
0.302804347456924,0.0085,0.076,0.19429771455566,0.315942558509304
-0.0962768743516518,0.0085,0.076,0.237917945676193,0.182881244302473
-0.128429748037968,0.0085,0.076,0.214561055774727,0.138354654675087
-0.0533806173259287,0.0085,0.076,0.193019263313737,0.167461707128903
-0.255144995406708,0.0085,0.076,0.242288311338559,0.169233777361417
0.313236317386716,0.0085,0.076,0.157837682478321,0.293533578286303
0.0670543573580727,0.0085,0.076,0.223510829516195,0.148309725661298
-0.414780407410362,0.0085,0.076,0.266695433537343,0.0860128178880578
-0.0552051827396089,0.0085,0.076,0.257935381165819,0.14964304705362
0.0718501079423501,0.0085,0.076,0.190522134099672,0.136794084694868
-0.264197290405703,0.0085,0.076,0.243787988464934,0.179513261186863
-0.0245004530009015,0.0085,0.076,0.224475680480733,0.0683769986026441
-0.196819695911978,0.0085,0.076,0.229654681332071,0.174631830161965
0.296212067646024,0.0085,0.076,0.180781122311898,0.134286306784949
-0.0514625688018962,0.0085,0.076,0.212919434703127,0.147785509897016
0.0652414236166223,0.0085,0.076,0.211470248017572,0.168015500916859
0.111651191501041,0.0085,0.076,0.18734788592626,0.170710179842818
-0.528694127664017,0.0085,0.076,0.282568898688783,0.105786043809005
-0.0166900578108451,0.0085,0.076,0.206690353122086,0.134344257394472
-0.123517820074034,0.0085,0.076,0.222004547471547,0.136834473556397
0.35724849257311603,0.0085,0.076,0.167695945080854,0.122596182557735
-0.183511715567676,0.0085,0.076,0.20960982834667,0.175896590093081
0.172069157217157,0.0085,0.076,0.280813770872003,0.383264581695318
0.262693386884804,0.0085,0.076,0.207631245034692,0.131883241528504
-0.0788279775476364,0.0085,0.076,0.18711105127482,0.167050126215333
0.074426305219698,0.0085,0.076,0.212397272025809,0.110073767377496
0.0412632858727328,0.0085,0.076,0.19625028077708,0.170766403620356
0.427149877500874,0.0085,0.076,0.207234139527941,0.180104738853801
-0.165281949347286,0.0085,0.076,0.258583423876934,0.199804156920302
0.105885321372278,0.0085,0.076,0.242445388616474,0.258919942104719
-0.252905397917847,0.0085,0.076,0.257596264970872,0.168069378918875
0.0390106501646663,0.0085,0.076,0.210998597033634,0.165171711032424
-0.00452032300216155,0.0085,0.076,0.219326076766674,0.156774890439154
-0.401241336308348,0.0085,0.076,0.264417966270345,0.11454771830365
-0.0300202837687779,0.0085,0.076,0.213919484512725,0.160830495492193
0.108206595908732,0.0085,0.076,0.195444129943676,0.169054346846279
-0.00613055596835849,0.0085,0.076,0.203182324937695,0.163656637025772
0.151219317203684,0.0085,0.076,0.22414091630608,0.173409437001168
-0.0974482558857894,0.0085,0.076,0.189083209872132,0.113146623129674
